"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"35","XM_022486263.1","catalytic activity",0.0124212725525416,"GO:0003924","GTPase activity","MF","brown","LOC111135850"," ATP-dependent RNA helicase A-like"
"36","XM_022486263.1","ATP-dependent activity",0.0349938251760843,"GO:0004386","helicase activity","MF","brown","LOC111135850"," ATP-dependent RNA helicase A-like"
"37","XM_022486263.1","catalytic activity",0.0349938251760843,"GO:0004386","helicase activity","MF","brown","LOC111135850"," ATP-dependent RNA helicase A-like"
"38","XM_022490185.1","catalytic activity",0.0124212725525416,"GO:0003924","GTPase activity","MF","brown","LOC111138305"," pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like"
"39","XM_022490185.1","catalytic activity",0.0349938251760843,"GO:0004386","helicase activity","MF","brown","LOC111138305"," pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like"
"40","XM_022490185.1","ATP-dependent activity",0.0349938251760843,"GO:0004386","helicase activity","MF","brown","LOC111138305"," pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like"
"41","XM_022490532.1","transcription regulator activity",5.74487052142789e-05,"GO:0003700","DNA-binding transcription factor activity","MF","brown","LOC111138518"," forkhead box C1-A-like"
"42","XR_002638562.1","catalytic activity",0.0124212725525416,"GO:0003924","GTPase activity","MF","brown","LOC111126975"," signal recognition particle receptor subunit alpha-like"
"43","XR_002638562.1","hydrolase activity",0.0124212725525416,"GO:0003924","GTPase activity","MF","brown","LOC111126975"," signal recognition particle receptor subunit alpha-like"
"44","XR_002638562.1","catalytic activity",0.0349938251760843,"GO:0004386","helicase activity","MF","brown","LOC111126975"," signal recognition particle receptor subunit alpha-like"
