"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"11","crg:105329817","Day2","salmon","crg00190","Oxidative phosphorylation",84,9,"105329817",0.107142857142857,0.00117342346885939,2.93054522999884,0.0279974722394522,"LOC111118590"," inorganic pyrophosphatase-like"
"12","crg:105329817","Day2","salmon","crg00190","Oxidative phosphorylation",84,9,"105329817",0.107142857142857,0.00117342346885939,2.93054522999884,0.0279974722394522,"LOC111118585"," uncharacterized"
"13","crg:105330688","Day2","salmon","crg03050","Proteasome",42,15,"105330688",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111136988"," 26S proteasome non-ATPase regulatory subunit 1-like"
"14","crg:105338413","Day2","salmon","crg03050","Proteasome",42,15,"105338413",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111118338"," 26S proteasome non-ATPase regulatory subunit 12-like"
"15","crg:105332983","Day2","salmon","crg03050","Proteasome",42,15,"105332983",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111106458"," 26S proteasome non-ATPase regulatory subunit 6-like"
"16","crg:105332983","Day2","salmon","crg03050","Proteasome",42,15,"105332983",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111108412"," 26S proteasome non-ATPase regulatory subunit 6-like"
"17","crg:105345779","Day2","salmon","crg03050","Proteasome",42,15,"105345779",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111120628"," 26S proteasome regulatory subunit 6A-B"
"18","crg:105337862","Day2","salmon","crg03050","Proteasome",42,15,"105337862",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111130300"," 26S proteasome regulatory subunit 6B"
"19","crg:105338316","Day2","salmon","crg03050","Proteasome",42,15,"105338316",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111138440"," 26S proteasome regulatory subunit 7"
"20","crg:105336919","Day2","salmon","crg03050","Proteasome",42,15,"105336919",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111104018"," proteasome subunit alpha type-1-like"
"21","crg:105319167","Day2","salmon","crg03050","Proteasome",42,15,"105319167",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111116995"," proteasome subunit alpha type-2-like"
"22","crg:105341348","Day2","salmon","crg03050","Proteasome",42,15,"105341348",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111130431"," proteasome subunit alpha type-3-like"
"23","crg:105322442","Day2","salmon","crg03050","Proteasome",42,15,"105322442",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111130528"," proteasome subunit alpha type-4-like"
"24","crg:105322442","Day2","salmon","crg03050","Proteasome",42,15,"105322442",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111130411"," proteasome subunit alpha type-4-like"
"25","crg:105342563","Day2","salmon","crg03050","Proteasome",42,15,"105342563",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111108182"," proteasome subunit alpha type-5-like"
"26","crg:105328653","Day2","salmon","crg03050","Proteasome",42,15,"105328653",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111133546"," proteasome subunit alpha type-7-like"
"27","crg:105346718","Day2","salmon","crg03050","Proteasome",42,15,"105346718",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111120999"," proteasome subunit beta type-2-like"
"28","crg:105328897","Day2","salmon","crg03050","Proteasome",42,15,"105328897",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111115040"," proteasome subunit beta type-3-like"
"29","crg:105328897","Day2","salmon","crg03050","Proteasome",42,15,"105328897",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111114594"," proteasome subunit beta type-3-like"
"30","crg:105318105","Day2","salmon","crg03050","Proteasome",42,15,"105318105",0.357142857142857,6.92459021544954e-13,12.1596059222541,4.95654878579546e-11,"LOC111133428"," proteasome subunit beta type-6-like"
"31","crg:105348755","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105348755",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111134475"," RNA-binding protein 8A-like"
"32","crg:105321021","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105321021",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111121238"," RNA-binding protein with serine-rich domain 1-B-like"
"33","crg:105322560","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105322560",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111119442"," THO complex subunit 4-like"
"34","crg:105322560","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105322560",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111118318"," THO complex subunit 4-like"
"35","crg:105334335","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105334335",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111129838"," WD repeat-containing protein 82-like"
"36","crg:105323009","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105323009",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111126090"," cleavage stimulation factor subunit 1-like"
"37","crg:105347084","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105347084",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111104361"," histone deacetylase complex subunit SAP18-like"
"38","crg:105347084","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105347084",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111103910"," histone deacetylase complex subunit SAP18-like"
"39","crg:105334534","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105334534",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111134375"," polyadenylate-binding protein 2-B-like"
"40","crg:105337940","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105337940",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111120984"," protein mago nashi homolog 2"
"41","crg:105331061","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105331061",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111129219"," regulator of nonsense transcripts 1-like"
"42","crg:105331061","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105331061",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111129063"," regulator of nonsense transcripts 1-like"
"43","crg:105320707","Day2","salmon","crg03015","mRNA surveillance pathway",72,10,"105320707",0.138888888888889,7.11426456136297e-05,4.14786998854528,0.00254615784301411,"LOC111135732"," serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform-like"
