"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"27","crg:105332983","crg03050","Proteasome","105322442/105318528/105327391/105326796/105341026/105341348/105332983/105333633",8,"105332983","26S proteasome non-ATPase regulatory subunit 6"
"28","crg:105333633","crg03050","Proteasome","105322442/105318528/105327391/105326796/105341026/105341348/105332983/105333633",8,"105333633","proteasome inhibitor PI31 subunit"
"29","crg:105334692","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105334692","pleiotropic regulator 1"
"30","crg:105334733","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105334733","calmodulin isoform X2"
"31","crg:105334743","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105334743","calmodulin-like"
"32","crg:105335780","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105335780","splicing factor U2AF 50 kDa subunit"
"33","crg:105338360","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105338360","calmodulin"
"34","crg:105338369","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105338369","calmodulin-like"
"35","crg:105338399","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105338399","CDP-diacylglycerol--inositol 3-phosphatidyltransferase"
"36","crg:105338772","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105338772","pre-mRNA-splicing factor 38A"
"37","crg:105339081","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105339081","transformer-2 protein homolog alpha isoform X2"
"38","crg:105339773","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105339773","neo-calmodulin-like"
"39","crg:105340191","crg03060","Protein export","105341192/105330866/105329775/105340191/105320100/105348945/105317400",7,"105340191","signal peptidase complex subunit 1"
"40","crg:105340884","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105340884","rRNA 2'-O-methyltransferase fibrillarin isoform X1"
"41","crg:105341026","crg03050","Proteasome","105322442/105318528/105327391/105326796/105341026/105341348/105332983/105333633",8,"105341026","26S proteasome non-ATPase regulatory subunit 13"
"42","crg:105341192","crg03060","Protein export","105341192/105330866/105329775/105340191/105320100/105348945/105317400",7,"105341192","probable signal peptidase complex subunit 2 isoform X2"
"43","crg:105341348","crg03050","Proteasome","105322442/105318528/105327391/105326796/105341026/105341348/105332983/105333633",8,"105341348","proteasome subunit alpha type-3"
"44","crg:105341713","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105341713","U3 small nucleolar RNA-associated protein 6 homolog"
"45","crg:105342224","crg04070","Phosphatidylinositol signaling system","105339773/105328005/105334733/105327997/105338360/105342224/105319972/105327998/105338369/105334743/105321301/105331481/105338399",13,"105342224","caltractin"
"46","crg:105343416","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105343416","U4/U6 small nuclear ribonucleoprotein Prp4"
"47","crg:105343450","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105343450","RNA-binding protein NOB1"
"48","crg:105344975","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105344975","LOW QUALITY PROTEIN: ribonuclease P protein subunit p29"
"49","crg:105345357","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105345357","5'-3' exoribonuclease 2 isoform X1"
"50","crg:105345478","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105345478","H/ACA ribonucleoprotein complex subunit 1"
"51","crg:105348739","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105348739","ATPase family protein 2 homolog isoform X1"
"52","crg:105348755","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105348755","RNA-binding protein 8A"
"53","crg:105348805","crg03040","Spliceosome","105327851/105325235/105331507/105332885/105320117/105321607/105335780/105322958/105343416/105339081/105321821/105328352/105348755/105317098/105348805/105334692/105338772",17,"105348805","NHP2-like protein 1"
"54","crg:105348805","crg03008","Ribosome biogenesis in eukaryotes","105345357/105327414/105348739/105340884/105343450/105344975/105328638/105341713/105348805/105345478",10,"105348805","NHP2-like protein 1"
"55","crg:105348945","crg03060","Protein export","105341192/105330866/105329775/105340191/105320100/105348945/105317400",7,"105348945","mitochondrial inner membrane protease subunit 2"
