"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"26","crg:105331743","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105331743","ATP synthase subunit d, mitochondrial"
"27","crg:105331807","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105331807","NPC intracellular cholesterol transporter 2-like"
"28","crg:105332067","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105332067","ATP synthase subunit alpha, mitochondrial"
"29","crg:105332292","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105332292","cytochrome c1, heme protein, mitochondrial"
"30","crg:105332665","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105332665","cytochrome b-c1 complex subunit 2, mitochondrial"
"31","crg:105333177","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105333177","uncharacterized protein LOC105333177"
"32","crg:105333395","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105333395","V-type proton ATPase subunit E"
"33","crg:105333395","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105333395","V-type proton ATPase subunit E"
"34","crg:105333884","crg00480","Glutathione metabolism","105345880/105330227/105343429/105330981/105320326/105320554/105320049/105333884/105331625",9,"105333884","glutathione S-transferase Y1"
"35","crg:105334651","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105334651","cathepsin L1 isoform X1"
"36","crg:105334651","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105334651","cathepsin L1 isoform X1"
"37","crg:105335186","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105335186","AP-3 complex subunit sigma-1 isoform X1"
"38","crg:105335927","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105335927","cathepsin O"
"39","crg:105337411","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105337411","uncharacterized protein LOC105337411"
"40","crg:105337411","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105337411","uncharacterized protein LOC105337411"
"41","crg:105337691","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105337691","lysosomal aspartic protease isoform X1"
"42","crg:105338718","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105338718","cell wall protein DAN4"
"43","crg:105338718","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105338718","cell wall protein DAN4"
"44","crg:105339285","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105339285","V-type proton ATPase subunit e 2"
"45","crg:105339285","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105339285","V-type proton ATPase subunit e 2"
"46","crg:105339566","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105339566","dipeptidyl peptidase 1"
"47","crg:105340100","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105340100","AP-4 complex subunit sigma-1"
"48","crg:105340323","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105340323","lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog isoform X1"
"49","crg:105340686","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105340686","NPC intracellular cholesterol transporter 2"
"50","crg:105340688","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105340688","NPC intracellular cholesterol transporter 2"
"51","crg:105340689","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105340689","NPC intracellular cholesterol transporter 2"
"52","crg:105343071","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105343071","tubulin beta chain"
"53","crg:105343429","crg00480","Glutathione metabolism","105345880/105330227/105343429/105330981/105320326/105320554/105320049/105333884/105331625",9,"105343429","peroxiredoxin-6"
"54","crg:105344150","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105344150","cytochrome c"
"55","crg:105344281","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105344281","AP-1 complex subunit sigma-2 isoform X1"
"56","crg:105345691","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105345691","V-type proton ATPase subunit G"
"57","crg:105345691","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105345691","V-type proton ATPase subunit G"
"58","crg:105345750","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105345750","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial"
"59","crg:105345808","crg00190","Oxidative phosphorylation","105321566/105324755/105331743/105345691/105345750/105332665/105344150/105332292/105339285/105328999/105319124/105345808/105332067/105333395/105329817",15,"105345808","cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"60","crg:105345880","crg00480","Glutathione metabolism","105345880/105330227/105343429/105330981/105320326/105320554/105320049/105333884/105331625",9,"105345880","glutathione peroxidase 2-like"
"61","crg:105345948","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105345948","cathepsin L1-like isoform X1"
"62","crg:105345949","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105345949","cathepsin L1 isoform X1"
"63","crg:105345949","crg04145","Phagosome","105321566/105345949/105334651/105345691/105322710/105338718/105337411/105339285/105328999/105319124/105343071/105321031/105333395/105317754",14,"105345949","cathepsin L1 isoform X1"
"64","crg:105346019","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105346019","ganglioside GM2 activator"
"65","crg:105346653","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105346653","ganglioside GM2 activator"
"66","crg:105347059","crg04142","Lysosome","105340688/105340686/105345948/105321566/105331807/105339566/105345949/105320763/105320698/105333177/105334651/105318596/105335186/105321634/105340689/105346653/105338718/105335927/105337411/105340323/105346019/105344281/105340100/105347059/105318497/105337691/105331028/105322568",28,"105347059","uncharacterized protein LOC105347059 isoform X1"
