"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"16","crg:105331061","crg03015","mRNA surveillance pathway","105342117/105336239/105345158/105331061/105322560/105333799/105323966/105318324/105330886/105317918",10,"105331061","regulator of nonsense transcripts 1"
"17","crg:105333111","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105333111","splicing factor 3B subunit 1 isoform X1"
"18","crg:105333799","crg03015","mRNA surveillance pathway","105342117/105336239/105345158/105331061/105322560/105333799/105323966/105318324/105330886/105317918",10,"105333799","TAR DNA-binding protein 43 isoform X2"
"19","crg:105334510","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105334510","heat shock protein 68"
"20","crg:105334527","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105334527","cell division cycle 5-like protein"
"21","crg:105335725","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105335725","pre-mRNA-splicing factor 38B isoform X1"
"22","crg:105336187","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105336187","probable ATP-dependent RNA helicase DDX23"
"23","crg:105336239","crg03015","mRNA surveillance pathway","105342117/105336239/105345158/105331061/105322560/105333799/105323966/105318324/105330886/105317918",10,"105336239","RNA-binding protein Musashi homolog 2 isoform X1"
"24","crg:105340745","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105340745","WW domain-binding protein 11"
"25","crg:105341528","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105341528","heterogeneous nuclear ribonucleoprotein C-like 3"
"26","crg:105342117","crg03015","mRNA surveillance pathway","105342117/105336239/105345158/105331061/105322560/105333799/105323966/105318324/105330886/105317918",10,"105342117","cleavage and polyadenylation specificity factor subunit 1 isoform X1"
"27","crg:105345158","crg03015","mRNA surveillance pathway","105342117/105336239/105345158/105331061/105322560/105333799/105323966/105318324/105330886/105317918",10,"105345158","protein CASC3 isoform X1"
"28","crg:105345480","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105345480","probable ATP-dependent RNA helicase DDX46"
"29","crg:105346945","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105346945","LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein K"
"30","crg:105347056","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105347056","pre-mRNA-splicing factor RBM22"
"31","crg:105347185","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105347185","splicing factor 3A subunit 1"
"32","crg:105348084","crg03040","Spliceosome","105341528/105334510/105347056/105320956/105336187/105329185/105347185/105319620/105318988/105340745/105322652/105322560/105348084/105324894/105335725/105321607/105333111/105345480/105326740/105330153/105346945/105334527",22,"105348084","calcium homeostasis endoplasmic reticulum protein isoform X1"
