"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"31","XM_022461816.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111120828"," peptidyl-prolyl cis-trans isomerase E-like"
"32","XM_022461883.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111120873"," splicing factor 1-like"
"33","XM_022462542.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111121322"," COP9 signalosome complex subunit 1-like"
"34","XM_022462857.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111121539"," peptidyl-prolyl cis-trans isomerase A-like"
"35","XM_022463165.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111121745"," putative RNA-binding protein Luc7-like 1"
"36","XM_022463165.1","protein-containing complex assembly",7.47831231493308e-05,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111121745"," putative RNA-binding protein Luc7-like 1"
"37","XM_022463499.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111121987"," probable splicing factor 3B subunit 5"
"38","XM_022463654.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111122095"," signal recognition particle subunit SRP68-like"
"39","XM_022463712.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111122128"," U4/U6.U5 tri-snRNP-associated protein 2-like"
"40","XM_022463712.1","protein-containing complex assembly",7.47831231493308e-05,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111122128"," U4/U6.U5 tri-snRNP-associated protein 2-like"
"41","XM_022463712.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111122128"," U4/U6.U5 tri-snRNP-associated protein 2-like"
"42","XM_022463797.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111122178"," dual specificity mitogen-activated protein kinase kinase 6-like"
"43","XM_022465017.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111122969"," peptidyl-prolyl cis-trans isomerase D-like"
"44","XM_022467522.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111124560"," THO complex subunit 2-like"
"45","XM_022467910.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111124749"," uncharacterized"
"46","XM_022468577.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111125105"," serine/threonine-protein kinase N2-like"
"47","XM_022468579.1","mitotic cell cycle",0.00318716202264542,"GO:0140014","mitotic nuclear division","BP","turquoise","LOC111125107"," sister chromatid cohesion protein PDS5 homolog B-like"
"48","XM_022469527.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111125573"," small ubiquitin-related modifier 3-like"
"49","XM_022469902.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111125773"," protein tyrosine phosphatase type IVA 2-like"
"50","XM_022470004.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111125834"," N-alpha-acetyltransferase 35, NatC auxiliary subunit-like"
"51","XM_022470685.1","mitotic cell cycle",0.00318716202264542,"GO:0140014","mitotic nuclear division","BP","turquoise","LOC111126210"," anaphase-promoting complex subunit 15-like"
"52","XM_022471276.1","mitotic cell cycle",0.00318716202264542,"GO:0140014","mitotic nuclear division","BP","turquoise","LOC111126553"," protein Red-like"
"53","XM_022471445.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111126659"," uncharacterized"
"54","XM_022473644.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111128167"," mitochondrial import inner membrane translocase subunit TIM44-like"
"55","XM_022475303.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111129147"," protein phosphatase 1B-like"
"56","XM_022475592.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111129301"," U1 small nuclear ribonucleoprotein 70 kDa-like"
"57","XM_022476057.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111129603"," tankyrase-like protein"
"58","XM_022476258.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111129798"," ubiquitin carboxyl-terminal hydrolase MINDY-2-like"
"59","XM_022476578.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111129998"," ubiquitin-like modifier-activating enzyme 1"
"60","XM_022478497.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111131116"," peptidyl-prolyl cis-trans isomerase-like"
"61","XM_022478721.1","mitotic cell cycle",0.00318716202264542,"GO:0140014","mitotic nuclear division","BP","turquoise","LOC111131277"," uncharacterized"
"62","XM_022478787.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111131315"," signal recognition particle 54 kDa protein-like"
"63","XM_022479064.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111131498"," uncharacterized"
"64","XM_022479145.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111131549"," zinc finger CCCH domain-containing protein 14-like"
"65","XM_022479508.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111131801"," peptidyl-prolyl cis-trans isomerase-like"
"66","XM_022480087.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111132290"," protein phosphatase inhibitor 2-like"
"67","XM_022480620.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111132798"," serine/threonine-protein kinase mig-15-like"
"68","XM_022481121.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111133056"," pre-mRNA-splicing factor SPF27-like"
"69","XM_022481453.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111133250"," mitochondrial import inner membrane translocase subunit Tim21-like"
"70","XM_022481809.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111133404"," RNA polymerase II subunit A C-terminal domain phosphatase SSU72-like"
"71","XM_022481809.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111133404"," RNA polymerase II subunit A C-terminal domain phosphatase SSU72-like"
"72","XM_022482319.1","protein-containing complex assembly",7.47831231493308e-05,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111133705"," eukaryotic translation initiation factor 6-like"
"73","XM_022482365.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111133739"," translocon-associated protein subunit gamma-like"
"74","XM_022483216.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134306"," N-lysine methyltransferase KMT5A-like"
"75","XM_022483456.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134446"," nuclear envelope phosphatase-regulatory subunit 1-like"
"76","XM_022483919.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134667"," peptidyl-prolyl cis-trans isomerase H-like"
"77","XM_022484534.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134940"," tyrosine-protein phosphatase non-receptor type 2-like"
"78","XM_022484674.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135006"," casein kinase II subunit alpha-like"
"79","XM_022484777.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135070"," M-phase inducer phosphatase-like"
"80","XM_022485099.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135231"," serine/threonine-protein kinase NLK-like"
"81","XM_022485233.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111135297"," signal recognition particle subunit SRP72-like"
"82","XM_022486430.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135941"," serine/threonine-protein kinase PAK 3-like"
"83","XM_022486614.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136039"," serine/threonine-protein phosphatase alpha-2 isoform-like"
"84","XM_022487519.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136571"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B-like"
"85","XM_022487564.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136597"," poly [ADP-ribose] polymerase 2-like"
"86","XM_022487888.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136783"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like"
"87","XM_022488269.1","intracellular protein transport",6.11082348220152e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111137041"," mitochondrial intermembrane space import and assembly protein 40-like"
"88","XM_022488368.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111137105"," casein kinase I-like"
"89","XM_022488862.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111137410"," peptidyl-prolyl cis-trans isomerase B-like"
"90","XM_022488875.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111137420"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like"
"91","XM_022490017.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111138167"," peptidyl-prolyl cis-trans isomerase G-like"
"92","XM_022490326.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111138391"," pre-mRNA-processing factor 19-like"
"93","XM_022490326.1","protein modification process",0.0421951037619834,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111138391"," pre-mRNA-processing factor 19-like"
"94","XM_022490402.1","protein-containing complex assembly",7.47831231493308e-05,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111138435"," ribosome maturation protein SBDS-like"
"95","XM_022490453.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111138463"," thioredoxin-like protein 4A"
"96","XR_002637677.1","mRNA metabolic process",9.03847062966567e-12,"GO:0006397","mRNA processing","BP","turquoise","LOC111120641"," luc7-like protein 3"
"97","XR_002637677.1","protein-containing complex assembly",7.47831231493308e-05,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111120641"," luc7-like protein 3"
