"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"42","XM_022453491.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111114937"," GTP-binding nuclear protein Ran"
"43","XM_022453491.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111114937"," GTP-binding nuclear protein Ran"
"44","XM_022453643.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111115065"," ras-related protein Rab-8A-like"
"45","XM_022453643.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111115065"," ras-related protein Rab-8A-like"
"46","XM_022455665.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111116670"," kielin/chordin-like protein"
"47","XM_022455667.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111116672"," kielin/chordin-like protein"
"48","XM_022455668.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111116673"," kielin/chordin-like protein"
"49","XM_022456033.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111116974"," ATPase inhibitor mai-2, mitochondrial-like"
"50","XM_022456079.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111117019"," protease inhibitors-like"
"51","XM_022456724.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111117572"," kielin/chordin-like protein"
"52","XM_022456727.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111117576"," kielin/chordin-like protein"
"53","XM_022456728.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111117577"," kielin/chordin-like protein"
"54","XM_022457367.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111118072"," phosphatidylinositol 3-kinase regulatory subunit alpha-like"
"55","XM_022457442.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111118126"," 40S ribosomal protein S9"
"56","XM_022457516.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111118183"," eukaryotic translation initiation factor 3 subunit E-like"
"57","XM_022457516.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111118183"," eukaryotic translation initiation factor 3 subunit E-like"
"58","XM_022457516.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111118183"," eukaryotic translation initiation factor 3 subunit E-like"
"59","XM_022458054.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111118540"," 40S ribosomal protein SA-like"
"60","XM_022459870.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111119576"," 39S ribosomal protein L15, mitochondrial-like"
"61","XM_022459927.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111119597"," probable global transcription activator SNF2L2"
"62","XM_022459927.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111119597"," probable global transcription activator SNF2L2"
"63","XM_022460564.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111119970"," 60S ribosomal protein L10-like"
"64","XM_022460790.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111120109"," 60S ribosomal protein L3-like"
"65","XM_022461572.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111120673"," proliferating cell nuclear antigen-like"
"66","XM_022462052.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111120976"," 40S ribosomal protein S2"
"67","XM_022462108.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121019"," eukaryotic translation initiation factor 3 subunit L-like"
"68","XM_022462108.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111121019"," eukaryotic translation initiation factor 3 subunit L-like"
"69","XM_022462108.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121019"," eukaryotic translation initiation factor 3 subunit L-like"
"70","XM_022462109.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121020"," eukaryotic translation initiation factor 3 subunit L-like"
"71","XM_022462109.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111121020"," eukaryotic translation initiation factor 3 subunit L-like"
"72","XM_022462109.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121020"," eukaryotic translation initiation factor 3 subunit L-like"
"73","XM_022462447.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121263"," eukaryotic translation initiation factor 4E-like"
"74","XM_022462447.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111121263"," eukaryotic translation initiation factor 4E-like"
"75","XM_022462447.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121263"," eukaryotic translation initiation factor 4E-like"
"76","XM_022463165.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111121745"," putative RNA-binding protein Luc7-like 1"
"77","XM_022463165.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111121745"," putative RNA-binding protein Luc7-like 1"
"78","XM_022465374.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111123203"," 39S ribosomal protein L30, mitochondrial-like"
"79","XM_022465985.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111123575"," CD109 antigen-like"
"80","XM_022466303.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111123746"," tubulin beta chain-like"
"81","XM_022466303.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111123746"," tubulin beta chain-like"
"82","XM_022466489.1","transferase activity",0.029340646888104,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111123852"," DNA (cytosine-5)-methyltransferase 1-like"
"83","XM_022467119.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111124264"," tubulin beta chain-like"
"84","XM_022467119.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111124264"," tubulin beta chain-like"
"85","XM_022467121.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111124265"," tubulin beta chain-like"
"86","XM_022467121.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111124265"," tubulin beta chain-like"
"87","XM_022467571.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111124589"," eukaryotic translation initiation factor 3 subunit G-like"
"88","XM_022467571.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111124589"," eukaryotic translation initiation factor 3 subunit G-like"
"89","XM_022467571.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111124589"," eukaryotic translation initiation factor 3 subunit G-like"
"90","XM_022467910.1","transferase activity",0.029340646888104,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111124749"," uncharacterized"
"91","XM_022468087.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111124859"," multidrug resistance-associated protein 1-like"
"92","XM_022468087.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111124859"," multidrug resistance-associated protein 1-like"
"93","XM_022468233.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111124927"," sodium/potassium-transporting ATPase subunit alpha-like"
"94","XM_022468233.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111124927"," sodium/potassium-transporting ATPase subunit alpha-like"
"95","XM_022468529.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111125072"," sodium/potassium-transporting ATPase subunit alpha-like"
"96","XM_022468529.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111125072"," sodium/potassium-transporting ATPase subunit alpha-like"
"97","XM_022468623.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111125129"," DNA topoisomerase 2-beta-like"
"98","XM_022468623.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111125129"," DNA topoisomerase 2-beta-like"
"99","XM_022469665.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111125652"," eukaryotic translation initiation factor 3 subunit F-like"
"100","XM_022469665.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111125652"," eukaryotic translation initiation factor 3 subunit F-like"
"101","XM_022469665.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111125652"," eukaryotic translation initiation factor 3 subunit F-like"
"102","XM_022469715.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111125671"," ATP-binding cassette sub-family E member 1-like"
"103","XM_022469715.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111125671"," ATP-binding cassette sub-family E member 1-like"
"104","XM_022470085.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111125877"," 39S ribosomal protein L30, mitochondrial-like"
"105","XM_022470250.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111125956"," dynamin-1-like"
"106","XM_022470250.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111125956"," dynamin-1-like"
"107","XM_022471445.1","transferase activity",0.029340646888104,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111126659"," uncharacterized"
"108","XM_022471636.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111126778"," probable 39S ribosomal protein L24, mitochondrial"
"109","XM_022472378.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111127274"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like"
"110","XM_022472378.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111127274"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like"
"111","XM_022473317.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111127981"," serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform-like"
"112","XM_022474388.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111128646"," 39S ribosomal protein L14, mitochondrial-like"
"113","XM_022476405.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111129890"," serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform-like"
"114","XM_022477149.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111130295"," 26S proteasome regulatory subunit 10B"
"115","XM_022477149.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111130295"," 26S proteasome regulatory subunit 10B"
"116","XM_022477680.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111130532"," uncharacterized"
"117","XM_022477680.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111130532"," uncharacterized"
"118","XM_022477699.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111130549"," ATP synthase subunit alpha, mitochondrial-like"
"119","XM_022477699.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111130549"," ATP synthase subunit alpha, mitochondrial-like"
"120","XM_022477895.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111130699"," eukaryotic translation initiation factor 5-like"
"121","XM_022477895.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111130699"," eukaryotic translation initiation factor 5-like"
"122","XM_022477895.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111130699"," eukaryotic translation initiation factor 5-like"
"123","XM_022478180.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111130909"," antistasin-like"
"124","XM_022478787.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111131315"," signal recognition particle 54 kDa protein-like"
"125","XM_022478787.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111131315"," signal recognition particle 54 kDa protein-like"
"126","XM_022479064.1","transferase activity",0.029340646888104,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111131498"," uncharacterized"
"127","XM_022479396.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111131730"," elongation factor 2-like"
"128","XM_022479396.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111131730"," elongation factor 2-like"
"129","XM_022480087.1","molecular function regulator",0.00259767622486401,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111132290"," protein phosphatase inhibitor 2-like"
"130","XM_022481054.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111133022"," eukaryotic translation initiation factor 4 gamma 1-like"
"131","XM_022481054.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111133022"," eukaryotic translation initiation factor 4 gamma 1-like"
"132","XM_022481054.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111133022"," eukaryotic translation initiation factor 4 gamma 1-like"
"133","XM_022481096.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111133045"," eukaryotic translation initiation factor 3 subunit C-like"
"134","XM_022481096.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111133045"," eukaryotic translation initiation factor 3 subunit C-like"
"135","XM_022481096.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111133045"," eukaryotic translation initiation factor 3 subunit C-like"
"136","XM_022481741.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111133384"," guanine nucleotide-binding protein G(s) subunit alpha-like"
"137","XM_022481741.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111133384"," guanine nucleotide-binding protein G(s) subunit alpha-like"
"138","XM_022483216.1","transferase activity",0.029340646888104,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111134306"," N-lysine methyltransferase KMT5A-like"
"139","XM_022483423.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111134425"," guanine nucleotide-binding protein G(o) subunit alpha"
"140","XM_022483423.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111134425"," guanine nucleotide-binding protein G(o) subunit alpha"
"141","XM_022484787.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111135075"," ATP-binding cassette sub-family F member 3-like"
"142","XM_022484787.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111135075"," ATP-binding cassette sub-family F member 3-like"
"143","XM_022484840.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111135100"," 39S ribosomal protein L52, mitochondrial-like"
"144","XM_022485256.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111135311"," ras-related protein Rab-35-like"
"145","XM_022485256.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111135311"," ras-related protein Rab-35-like"
"146","XM_022486044.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111135733"," alanine--tRNA ligase, cytoplasmic-like"
"147","XM_022486044.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111135733"," alanine--tRNA ligase, cytoplasmic-like"
"148","XM_022486044.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111135733"," alanine--tRNA ligase, cytoplasmic-like"
"149","XM_022487468.1","hydrolase activity",3.28813876807595e-07,"GO:0016887","ATPase activity","MF","turquoise","LOC111136548"," calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like"
"150","XM_022487468.1","hydrolase activity",0.0168067834227918,"GO:0003924","GTPase activity","MF","turquoise","LOC111136548"," calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like"
"151","XM_022487525.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111136579"," 39S ribosomal protein L51, mitochondrial-like"
"152","XM_022487681.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111136666"," eukaryotic translation initiation factor 5A-1-like"
"153","XM_022487681.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111136666"," eukaryotic translation initiation factor 5A-1-like"
"154","XM_022487681.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111136666"," eukaryotic translation initiation factor 5A-1-like"
"155","XM_022488041.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111136890"," 39S ribosomal protein L47, mitochondrial-like"
"156","XM_022488325.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111137076"," density-regulated protein homolog"
"157","XM_022488325.1","translation regulator activity",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111137076"," density-regulated protein homolog"
"158","XM_022488325.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111137076"," density-regulated protein homolog"
"159","XM_022488558.1","structural molecule activity",8.76760900710618e-05,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111137204"," 39S ribosomal protein L3, mitochondrial-like"
"160","XR_002637677.1","RNA binding",0.0262211366407101,"GO:0003729","mRNA binding","MF","turquoise","LOC111120641"," luc7-like protein 3"
"161","XR_002637677.1","RNA binding",1.93476461146594e-11,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111120641"," luc7-like protein 3"
