"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"49","XM_022458716.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111118983"," 40S ribosomal protein S7-like"
"50","XM_022458870.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111119059"," 60S ribosomal protein L34-like"
"51","XM_022460201.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111119745"," 60S ribosomal protein L10-like"
"52","XM_022460338.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111119826"," 60S ribosomal protein L34-like"
"53","XM_022460698.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111120051"," 17-beta-hydroxysteroid dehydrogenase 14-like"
"54","XM_022460698.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111120051"," 17-beta-hydroxysteroid dehydrogenase 14-like"
"55","XM_022460725.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111120067"," 60S ribosomal protein L27a-like"
"56","XM_022461359.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111120557"," 40S ribosomal protein S14"
"57","XM_022461471.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111120619"," probable 60S ribosomal protein L37-A"
"58","XM_022461504.1","RNA binding",0.0143603527146252,"GO:0003729","mRNA binding","MF","green","LOC111120641"," luc7-like protein 3"
"59","XM_022461504.1","RNA binding",0.00308669227466249,"GO:0019843","rRNA binding","MF","green","LOC111120641"," luc7-like protein 3"
"60","XM_022461853.1","molecular function regulator activity",0.000227414261308812,"GO:0030234","enzyme regulator activity","MF","green","LOC111120853"," regucalcin-like"
"61","XM_022462214.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111121088"," 40S ribosomal protein S21-like"
"62","XM_022462647.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111121380"," glutaryl-CoA dehydrogenase, mitochondrial-like"
"63","XM_022462647.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111121380"," glutaryl-CoA dehydrogenase, mitochondrial-like"
"64","XM_022462700.1","molecular function regulator activity",0.000227414261308812,"GO:0030234","enzyme regulator activity","MF","green","LOC111121418"," regucalcin-like"
"65","XM_022464403.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111122600"," ubiquitin-60S ribosomal protein L40"
"66","XM_022464806.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111122819"," 60S ribosomal protein L21-like"
"67","XM_022465789.1","RNA binding",0.00308669227466249,"GO:0019843","rRNA binding","MF","green","LOC111123463"," 60S ribosomal protein L9-like"
"68","XM_022465789.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111123463"," 60S ribosomal protein L9-like"
"69","XM_022465789.1","RNA binding",0.0143603527146252,"GO:0003729","mRNA binding","MF","green","LOC111123463"," 60S ribosomal protein L9-like"
"70","XM_022467108.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111124252"," uncharacterized"
"71","XM_022467115.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111124261"," uncharacterized"
"72","XM_022467545.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111124576"," snake venom metalloproteinase ACLH-like"
"73","XM_022467545.1","hydrolase activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111124576"," snake venom metalloproteinase ACLH-like"
"74","XM_022467545.1","catalytic activity, acting on a protein",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111124576"," snake venom metalloproteinase ACLH-like"
"75","XM_022467545.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111124576"," snake venom metalloproteinase ACLH-like"
"76","XM_022467573.1","molecular function regulator activity",0.000227414261308812,"GO:0030234","enzyme regulator activity","MF","green","LOC111124591"," kunitz-type protease inhibitor 1-like"
"77","XM_022469477.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111125548"," 40S ribosomal protein S5"
"78","XM_022470420.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111126040"," 60S ribosomal protein L28-like"
"79","XM_022470798.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111126281"," 40S ribosomal protein S18"
"80","XM_022471167.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111126482"," 40S ribosomal protein S3"
"81","XM_022471169.1","molecular function regulator activity",0.000227414261308812,"GO:0030234","enzyme regulator activity","MF","green","LOC111126484"," uncharacterized"
"82","XM_022471194.1","molecular function regulator activity",0.000227414261308812,"GO:0030234","enzyme regulator activity","MF","green","LOC111126505"," microsomal glutathione S-transferase 2-like"
"83","XM_022471841.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111126908"," cytochrome b-c1 complex subunit 8-like"
"84","XM_022471841.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111126908"," cytochrome b-c1 complex subunit 8-like"
"85","XM_022472493.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"86","XM_022472493.1","RNA binding",0.00308669227466249,"GO:0019843","rRNA binding","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"87","XM_022472493.1","RNA binding",0.0143603527146252,"GO:0003729","mRNA binding","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"88","XM_022472613.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111127437"," 60S ribosomal protein L35-like"
"89","XM_022472901.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111127638"," 40S ribosomal protein S16"
"90","XM_022473643.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111128165"," blastula protease 10-like"
"91","XM_022473643.1","hydrolase activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111128165"," blastula protease 10-like"
"92","XM_022473643.1","catalytic activity, acting on a protein",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111128165"," blastula protease 10-like"
"93","XM_022473643.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111128165"," blastula protease 10-like"
"94","XM_022473887.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128317"," ubiquitin-like protein FUBI"
"95","XM_022474258.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128580"," 40S ribosomal protein S15-like"
"96","XM_022474462.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128694"," 60S ribosomal protein L17-like"
"97","XM_022474564.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128745"," 60S ribosomal protein L17-like"
"98","XM_022476300.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111129827"," probable peptidylglycine alpha-hydroxylating monooxygenase 1"
"99","XM_022476300.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111129827"," probable peptidylglycine alpha-hydroxylating monooxygenase 1"
"100","XM_022477509.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111130436"," glutathione peroxidase 2-like"
"101","XM_022477509.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111130436"," glutathione peroxidase 2-like"
"102","XM_022477733.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111130575"," peptidylglycine alpha-hydroxylating monooxygenase-like"
"103","XM_022477733.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111130575"," peptidylglycine alpha-hydroxylating monooxygenase-like"
"104","XM_022477814.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111130646"," 60S ribosomal protein L36-like"
"105","XM_022478000.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111130769"," peptidylglycine alpha-hydroxylating monooxygenase-like"
"106","XM_022478000.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111130769"," peptidylglycine alpha-hydroxylating monooxygenase-like"
"107","XM_022478379.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111131049"," 60S ribosomal protein L36-like"
"108","XM_022478636.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"109","XM_022478652.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111131225"," glutaredoxin-C6-like"
"110","XM_022478652.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111131225"," glutaredoxin-C6-like"
"111","XM_022480126.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111132297"," 60S ribosomal protein L15-like"
"112","XM_022480834.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111132903"," 60S ribosomal protein L23a-like"
"113","XM_022482785.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111134017"," sonic hedgehog protein-like"
"114","XM_022482785.1","hydrolase activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111134017"," sonic hedgehog protein-like"
"115","XM_022482785.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111134017"," sonic hedgehog protein-like"
"116","XM_022482785.1","catalytic activity, acting on a protein",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111134017"," sonic hedgehog protein-like"
"117","XM_022485315.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111135345"," 60S ribosomal protein L30-like"
"118","XM_022486262.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111135849"," 60S ribosomal protein L13-like"
"119","XM_022486812.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111136161"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like"
"120","XM_022486812.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111136161"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like"
"121","XM_022486934.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136230"," 60S ribosomal protein L14-like"
"122","XM_022486957.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136247"," 60S ribosomal protein L6-like"
"123","XM_022487258.1","hydrolase activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"124","XM_022487258.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"125","XM_022487258.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"126","XM_022487258.1","catalytic activity, acting on a protein",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"127","XM_022487266.1","structural molecule activity",3.57373054232522e-51,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136425"," 60S ribosomal protein L26-like"
"128","XM_022487808.1","molecular function regulator activity",0.000227414261308812,"GO:0030234","enzyme regulator activity","MF","green","LOC111136726"," follistatin-related protein 3-like"
"129","XM_022488649.1","hydrolase activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137258"," carboxypeptidase B-like"
"130","XM_022488649.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137258"," carboxypeptidase B-like"
"131","XM_022488649.1","catalytic activity, acting on a protein",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137258"," carboxypeptidase B-like"
"132","XM_022488649.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111137258"," carboxypeptidase B-like"
"133","XM_022488845.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137398"," cytochrome c1-2, heme protein, mitochondrial-like"
"134","XM_022488845.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111137398"," cytochrome c1-2, heme protein, mitochondrial-like"
"135","XM_022488927.1","catalytic activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137463"," angiotensin-converting enzyme-like"
"136","XM_022488927.1","catalytic activity",0.00507724932168899,"GO:0016491","oxidoreductase activity","MF","green","LOC111137463"," angiotensin-converting enzyme-like"
"137","XM_022488927.1","hydrolase activity",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137463"," angiotensin-converting enzyme-like"
"138","XM_022488927.1","catalytic activity, acting on a protein",0.00177444377227991,"GO:0008233","peptidase activity","MF","green","LOC111137463"," angiotensin-converting enzyme-like"
