"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"16","XM_022465190.1","translation regulator activity",0.0246279856229707,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111123093"," eukaryotic translation initiation factor 1-like"
"17","XM_022467152.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111124300"," uncharacterized"
"18","XM_022467152.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111124300"," uncharacterized"
"19","XM_022468645.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111125144"," ras-related protein Rab-5B-like"
"20","XM_022468645.1","hydrolase activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111125144"," ras-related protein Rab-5B-like"
"21","XM_022468645.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111125144"," ras-related protein Rab-5B-like"
"22","XM_022468983.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111125328"," uncharacterized"
"23","XM_022468983.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111125328"," uncharacterized"
"24","XM_022469089.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111125356"," ras-related protein Rab-9A-like"
"25","XM_022469089.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111125356"," ras-related protein Rab-9A-like"
"26","XM_022469089.1","hydrolase activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111125356"," ras-related protein Rab-9A-like"
"27","XM_022469767.1","translation regulator activity",0.0246279856229707,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111125711"," eukaryotic translation initiation factor 1-like"
"28","XM_022475581.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111129296"," NADH-quinone oxidoreductase subunit B 2-like"
"29","XM_022475581.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111129296"," NADH-quinone oxidoreductase subunit B 2-like"
"30","XM_022476749.1","transcription regulator activity",0.00371452656573283,"GO:0003700","DNA-binding transcription factor activity","MF","red","LOC111130067"," putative transcription factor p65 homolog"
"31","XM_022477057.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111130255"," rho-related GTP-binding protein RhoJ-like"
"32","XM_022477057.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111130255"," rho-related GTP-binding protein RhoJ-like"
"33","XM_022477057.1","hydrolase activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111130255"," rho-related GTP-binding protein RhoJ-like"
"34","XM_022479299.1","transcription regulator activity",0.00371452656573283,"GO:0003700","DNA-binding transcription factor activity","MF","red","LOC111131663"," proto-oncogene c-Fos-like"
"35","XM_022479343.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111131699"," elongation factor 2-like"
"36","XM_022479343.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111131699"," elongation factor 2-like"
"37","XM_022479343.1","hydrolase activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111131699"," elongation factor 2-like"
"38","XM_022479376.1","transcription regulator activity",0.00371452656573283,"GO:0003700","DNA-binding transcription factor activity","MF","red","LOC111131718"," proto-oncogene c-Fos-like"
"39","XM_022485612.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111135493"," steroid 17-alpha-hydroxylase/17,20 lyase-like"
"40","XM_022485612.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111135493"," steroid 17-alpha-hydroxylase/17,20 lyase-like"
"41","XM_022487362.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111136483"," apoptosis-inducing factor 3-like"
"42","XM_022487362.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111136483"," apoptosis-inducing factor 3-like"
"43","XM_022488973.1","transcription regulator activity",0.00371452656573283,"GO:0003700","DNA-binding transcription factor activity","MF","red","LOC111137505"," protein giant-like"
"44","XM_022489746.1","transcription regulator activity",0.00371452656573283,"GO:0003700","DNA-binding transcription factor activity","MF","red","LOC111138001"," TSC22 domain family protein 1-like"
"45","XM_022490240.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111138328"," uncharacterized oxidoreductase YajO-like"
"46","XM_022490240.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111138328"," uncharacterized oxidoreductase YajO-like"
"47","XR_002638562.1","catalytic activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111126975"," signal recognition particle receptor subunit alpha-like"
"48","XR_002638562.1","catalytic activity",0.0493286156935477,"GO:0016491","oxidoreductase activity","MF","red","LOC111126975"," signal recognition particle receptor subunit alpha-like"
"49","XR_002638562.1","hydrolase activity",0.000388096145052158,"GO:0003924","GTPase activity","MF","red","LOC111126975"," signal recognition particle receptor subunit alpha-like"
