"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"48","XM_022478721.1","mitotic cell cycle",0.00934358453708204,"GO:0140014","mitotic nuclear division","BP","turquoise","LOC111131277"," uncharacterized"
"49","XM_022479145.1","mRNA metabolic process",8.34108142325385e-10,"GO:0006397","mRNA processing","BP","turquoise","LOC111131549"," zinc finger CCCH domain-containing protein 14-like"
"50","XM_022479508.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111131801"," peptidyl-prolyl cis-trans isomerase-like"
"51","XM_022480087.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111132290"," protein phosphatase inhibitor 2-like"
"52","XM_022480620.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111132798"," serine/threonine-protein kinase mig-15-like"
"53","XM_022481453.1","intracellular protein transport",4.45386678670169e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111133250"," mitochondrial import inner membrane translocase subunit Tim21-like"
"54","XM_022481809.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111133404"," RNA polymerase II subunit A C-terminal domain phosphatase SSU72-like"
"55","XM_022481809.1","mRNA metabolic process",8.34108142325385e-10,"GO:0006397","mRNA processing","BP","turquoise","LOC111133404"," RNA polymerase II subunit A C-terminal domain phosphatase SSU72-like"
"56","XM_022482319.1","protein-containing complex assembly",0.000378316822450245,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111133705"," eukaryotic translation initiation factor 6-like"
"57","XM_022482365.1","intracellular protein transport",4.45386678670169e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111133739"," translocon-associated protein subunit gamma-like"
"58","XM_022483456.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134446"," nuclear envelope phosphatase-regulatory subunit 1-like"
"59","XM_022483919.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134667"," peptidyl-prolyl cis-trans isomerase H-like"
"60","XM_022484534.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111134940"," tyrosine-protein phosphatase non-receptor type 2-like"
"61","XM_022484674.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135006"," casein kinase II subunit alpha-like"
"62","XM_022484777.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135070"," M-phase inducer phosphatase-like"
"63","XM_022485233.1","intracellular protein transport",4.45386678670169e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111135297"," signal recognition particle subunit SRP72-like"
"64","XM_022486430.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111135941"," serine/threonine-protein kinase PAK 3-like"
"65","XM_022486614.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136039"," serine/threonine-protein phosphatase alpha-2 isoform-like"
"66","XM_022487564.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136597"," poly [ADP-ribose] polymerase 2-like"
"67","XM_022487888.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111136783"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like"
"68","XM_022488269.1","intracellular protein transport",4.45386678670169e-06,"GO:0006605","protein targeting","BP","turquoise","LOC111137041"," mitochondrial intermembrane space import and assembly protein 40-like"
"69","XM_022488368.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111137105"," casein kinase I-like"
"70","XM_022488875.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111137420"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like"
"71","XM_022490017.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111138167"," peptidyl-prolyl cis-trans isomerase G-like"
"72","XM_022490326.1","mRNA metabolic process",8.34108142325385e-10,"GO:0006397","mRNA processing","BP","turquoise","LOC111138391"," pre-mRNA-processing factor 19-like"
"73","XM_022490326.1","protein modification process",0.0346119473278145,"GO:0006464","cellular protein modification process","BP","turquoise","LOC111138391"," pre-mRNA-processing factor 19-like"
"74","XM_022490402.1","protein-containing complex assembly",0.000378316822450245,"GO:0022618","ribonucleoprotein complex assembly","BP","turquoise","LOC111138435"," ribosome maturation protein SBDS-like"
"75","XM_022490453.1","mRNA metabolic process",8.34108142325385e-10,"GO:0006397","mRNA processing","BP","turquoise","LOC111138463"," thioredoxin-like protein 4A"
