"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","B9.larva","B10.larva","B11.larva","B12.larva","C1.larva","C2.larva","C3.larva","C4.larva","C5.larva","C6.larva","C7.larva","C8.larva","C9.larva","C10.larva","C11.larva"
"4627","XR_002634082.1","XR_002634082.1 PREDICTED: Crassostrea virginica uncharacterized LOC111100811 (LOC111100811), ncRNA"," uncharacterized LOC111100811 (LOC111100811), ncRNA","LOC111100811",671.947071282196,-5.18124287610642,0.396994960831762,-13.0511552722255,6.25910093603947e-39,2.73352008152124e-36,494.220695638437,418.112670547263,356.917512219281,232.607973122071,337.77710885626,278.38703192715,659.771952421406,706.033806190958,775.635277187276,503.799117363756,400.930252179656,412.88740917374,428.519013254678,420.456583016817,353.705641130048,1071.05949503324,1284.46603725515,1089.02495804476,990.905386432759,802.717413715311,614.430396313907,1238.39751979801,860.234759569396,1395.73170038138
"283","XM_022435436.1","XM_022435436.1 PREDICTED: Crassostrea virginica uncharacterized LOC111102617 (LOC111102617), mRNA"," uncharacterized LOC111102617 (LOC111102617), mRNA","LOC111102617",25.2681992821827,-31.1180606359167,2.47533816671899,-12.5712361463577,3.0393417039377e-36,1.21674979547639e-33,0,0,0,0,0,0,52.7817561937125,102.234244045144,93.1294500910966,0,0,0,0,0,0,16.7977964120225,14.1053236761032,26.8012705015118,80.1967322352987,64.1346387246769,61.3486570820338,36.2457810672588,24.4423451811352,34.2187875623911
"352","XM_022436740.1","XM_022436740.1 PREDICTED: Crassostrea virginica uncharacterized LOC111103455 (LOC111103455), transcript variant X1, mRNA"," uncharacterized LOC111103455 (LOC111103455), transcript variant X1, mRNA","LOC111103455",1480.32113153298,-3.41858688822037,0.282666068776039,-12.0940829687237,1.13502564200133e-33,4.19435629551877e-31,1068.19063989126,1006.08361350435,1011.87020596177,1199.48535448662,917.627812392839,1317.53141836993,2418.53547130475,1954.114946581,1915.80583044542,982.80497107772,1079.42760202215,969.548112613337,959.687067707244,993.646872599241,1119.39796653089,1897.3510994913,1556.87510074989,1449.0553584484,2078.31870487749,1931.28016933825,1762.12219649472,2065.00269358188,1666.83215054686,2207.11179777423
"2252","XM_022466507.1","XM_022466507.1 PREDICTED: Crassostrea virginica temptin-like (LOC111123866), mRNA"," temptin-like (LOC111123866), mRNA","LOC111123866",336.678370663777,-3.96348645103245,0.341115978254474,-11.6191755992024,3.29298420158514e-31,1.12996400745822e-28,201.057964816546,249.442218224219,211.070508495159,180.083592094506,197.036646832818,181.411369153728,415.656330025486,360.221329689264,348.570227483819,296.527433251502,243.167756499496,266.656451758041,219.962231138333,208.033841701431,230.10963584881,465.538929133195,460.186184932868,390.405173638688,468.946993579289,355.843801956272,317.125365839436,569.864224557458,480.020501196182,763.34218408411
"3508","XM_022479259.1","XM_022479259.1 PREDICTED: Crassostrea virginica histone H1-delta-like (LOC111131637), mRNA"," histone H1-delta-like (LOC111131637), mRNA","LOC111131637",1207.64130368583,-3.38629651541576,0.30461403975453,-11.1166790544014,1.04074175000166e-28,3.33314891133864e-26,775.027909069367,993.01759254975,969.293751458454,917.568778767247,1105.28176175743,846.029057988816,2190.44288203907,1723.57329557987,1935.76214117922,709.087340384026,755.599321415506,820.859492047793,858.667376369639,884.802162173176,630.038173262898,1126.25225467275,1665.30977650994,1445.48185571487,1696.36477677378,1655.0874509594,1780.99870636612,1172.95374842657,1165.08512030078,1160.80656269342
"2108","XM_022464592.1","XM_022464592.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122714 (LOC111122714), mRNA"," uncharacterized LOC111122714 (LOC111122714), mRNA","LOC111122714",459.661961001368,-3.31755671989345,0.30320418989173,-10.941658560451,7.28547499353886e-28,2.18746386681004e-25,281.930442284654,351.594745687471,261.799901094853,251.902643703625,308.690746704748,335.234834242604,444.874802204148,451.477399877211,429.725891134631,301.48608598146,323.828280606645,313.352051605071,381.267867306443,383.589826259601,428.064213413069,624.718047513789,766.976974888113,628.936481102143,562.736392295147,478.940931121377,410.564089702841,897.083081414655,628.711434381421,784.39989950712
"2017","XM_022463642.1","XM_022463642.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122087 (LOC111122087), mRNA"," uncharacterized LOC111122087 (LOC111122087), mRNA","LOC111122087",193.839236101116,-4.07269699738876,0.389172698549492,-10.4650120950631,1.25060565325912e-25,3.53406444603342e-23,162.868183789939,157.980071542006,148.564649756249,100.76105748145,128.542955314743,163.019433110493,272.39156321398,347.184748233843,360.544013924102,118.015934973006,99.6394709558909,106.908347018201,91.243592175901,116.744729731183,117.566931852885,191.174921070161,223.040430628382,141.153357974629,367.001994975096,326.879771564482,279.372346096646,241.638540448392,181.959680792895,207.944939802223
"556","XM_022441521.1","XM_022441521.1 PREDICTED: Crassostrea virginica basic salivary proline-rich protein 3-like (LOC111106731), transcript variant X1, mRNA"," basic salivary proline-rich protein 3-like (LOC111106731), transcript variant X1, mRNA","LOC111106731",307.865623382595,6.86877146361272,0.660577740801903,10.3981273351331,2.52853480802448e-25,6.50571603225852e-23,655.965650574653,504.823536882349,460.188061440088,623.861015470254,713.085007585437,627.833816748617,126.299202320669,364.338144885713,329.944337465599,377.849338022817,357.041437591942,237.164493959916,272.101426667419,287.034034752608,336.623266416381,64.7915004463725,53.7765465151435,56.2826680531747,184.860264135604,290.674733574745,229.349594937449,85.5803164088055,104.558921052634,44.7476452738961
"2643","XM_022470794.1","XM_022470794.1 PREDICTED: Crassostrea virginica uncharacterized LOC111126276 (LOC111126276), mRNA"," uncharacterized LOC111126276 (LOC111126276), mRNA","LOC111126276",2784.65217791618,-2.9787472772366,0.286515409065132,-10.3964644936757,2.57303506687993e-25,6.50571603225852e-23,2161.09231456444,1468.14562726255,2083.52862463032,1615.39269813346,1606.31780656088,2002.21303743401,3686.24015131446,4038.59570771621,3340.68641683919,2798.66360078842,2587.06769231902,2308.97452927815,2276.20175481667,1855.62675677985,2082.0400239246,4375.42601779824,4645.9409858165,4402.555367715,2628.82169734013,2621.24475045696,2570.980644484,2635.87374539121,3447.04962457287,3592.97269405107
"103","XM_022432354.1","XM_022432354.1 PREDICTED: Crassostrea virginica uncharacterized LOC111100448 (LOC111100448), mRNA"," uncharacterized LOC111100448 (LOC111100448), mRNA","LOC111100448",236.846702159262,-4.15170874684405,0.409727194200149,-10.1328610978552,3.94921626898467e-24,9.48601747810118e-22,171.854014619729,149.665330934532,145.847003724122,168.29240451689,209.234153541516,169.707409853488,280.874345459399,282.001840956738,282.049191704464,179.503228824488,139.969733009466,97.0776944188259,123.83058938158,144.83368726049,155.751063565788,403.14711388854,477.817839527997,271.586207748653,352.050061846481,275.158288722001,352.046909101517,298.020866553017,296.702912337668,257.298960324903
"2601","XM_022470486.1","XM_022470486.1 PREDICTED: Crassostrea virginica prisilkin-39-like (LOC111126084), mRNA"," prisilkin-39-like (LOC111126084), mRNA","LOC111126084",1296.08380862928,-4.98276952702443,0.493917145457737,-10.0882700121832,6.22570223827843e-24,1.42420350250903e-21,486.358093662371,684.18436998643,463.811589482924,419.123122077095,356.542503792719,384.558662722189,541.955532346155,472.061475859455,562.767962693341,829.086736449015,953.692079149242,783.994544800138,785.346632656862,657.457162170346,840.050897683864,3585.92958643318,5620.97148492713,2335.28403636506,978.671986600256,664.103839697461,802.251669534288,3200.70383368933,2199.13211226935,2497.97149205455
"1485","XM_022459436.1","XM_022459436.1 PREDICTED: Crassostrea virginica 40S ribosomal protein S24-like (LOC111119359), transcript variant X2, mRNA"," 40S ribosomal protein S24-like (LOC111119359), transcript variant X2, mRNA","LOC111119359",1360.67406854444,3.78625173750305,0.376753758652989,10.0496721015872,9.21736040198829e-24,2.01273633505235e-21,1651.14641497387,2448.0971988577,2124.29331511222,1629.32773799792,1991.94667250511,2008.06501708413,835.082785493379,970.882250495827,1033.73689601117,1342.80315927269,1467.3098282433,1599.93871054824,1841.16534212086,1650.2262548468,1796.66388164922,679.110912086053,1170.74186511657,971.09936783811,918.864254085796,980.639314693447,968.364956402564,745.052166382542,1098.54762508546,733.071718163534
"2944","XM_022474109.1","XM_022474109.1 PREDICTED: Crassostrea virginica glycine-rich cell wall structural protein-like (LOC111128495), mRNA"," glycine-rich cell wall structural protein-like (LOC111128495), mRNA","LOC111128495",218.467508099053,-10.5897239744173,1.07233176001075,-9.87541763596666,5.32108374462941e-23,1.06510359621665e-20,65.1472735159758,23.7564017356399,57.0705666746566,0,0,20.8999273218581,89.5404792571908,69.2997224735537,75.8339807884643,56.5286411215238,90.1499975315204,125.340820642028,76.5794434333455,73.7335135144313,72.3488811402371,811.093598180515,1021.75438378773,722.740927857434,111.459865140585,99.3052470575642,134.023220086905,478.242944637442,546.557996411495,421.812362067168
"4801","XR_002639568.1","XR_002639568.1 PREDICTED: Crassostrea virginica uncharacterized LOC111135103 (LOC111135103), ncRNA"," uncharacterized LOC111135103 (LOC111135103), ncRNA","LOC111135103",344.318249937003,4.34485024692873,0.439850605287174,9.87801356802049,5.18505272033013e-23,1.06510359621665e-20,552.628596032071,624.79336564733,446.599831279456,569.192782155851,648.344395054654,422.178531901534,199.816648447626,232.600058599354,349.900648199406,478.014123167973,417.536830672305,376.022461926085,325.869972056789,312.489652513542,344.662030987518,110.385519279005,155.158560437135,87.5508169716051,371.079794919264,327.914201221332,331.282748242982,207.40641388487,162.948967874234,209.261047016161
"4397","XM_022488553.1","XM_022488553.1 PREDICTED: Crassostrea virginica uncharacterized LOC111137201 (LOC111137201), transcript variant X1, mRNA"," uncharacterized LOC111137201 (LOC111137201), transcript variant X1, mRNA","LOC111137201",1740.59590626938,-3.6270957891018,0.370639624030894,-9.78604432428269,1.29253973874742e-22,2.48374436197705e-20,1280.48089324504,1230.58160990615,1213.88189434984,1394.57591258901,974.862266949038,1472.19088055168,2978.39909950235,2278.65721123438,2144.6381935264,1129.58109188448,1355.80851550694,1183.36480664974,993.903414773207,1087.56932433786,1193.75653881391,2396.48562144854,1935.07409181541,1530.35254563632,2579.88809801012,2210.57617668765,2100.95554868626,2410.34444097271,1898.35547573483,2800.01809765335
"2104","XM_022464569.1","XM_022464569.1 PREDICTED: Crassostrea virginica uncharacterized protein YMR317W-like (LOC111122696), mRNA"," uncharacterized protein YMR317W-like (LOC111122696), mRNA","LOC111122696",582.118353806594,-2.11550487374131,0.217826421777946,-9.71188369378747,2.68331560882369e-22,4.95794160953424e-20,499.836839907056,434.742151762211,480.117465675683,514.524548841447,386.567135691053,433.882491201774,651.289170175988,696.427904065911,679.844985665005,456.196051156157,481.590776286806,509.965103592566,521.391955290863,505.601235527529,495.388866696346,807.894017911558,822.516686862769,702.193287139608,593.999525200433,593.762623031686,698.430865241615,578.925669824273,697.285791695161,728.46534291475
"2909","XM_022473643.1","XM_022473643.1 PREDICTED: Crassostrea virginica blastula protease 10-like (LOC111128165), mRNA"," blastula protease 10-like (LOC111128165), mRNA","LOC111128165",65.8985080472319,20.9058253683345,2.17327088948828,9.61952118783361,6.61383094207787e-22,1.17677199428674e-19,117.939029640991,106.90380781038,133.164655574199,113.624171202486,111.65409987193,122.055575559651,53.7242875543145,61.752227946731,93.1294500910966,89.255749139248,102.011839311984,54.0685892965612,123.83058938158,100.066911198157,84.4070279969433,0,0,0,0,62.0657794109776,51.9104021463363,0,0,0
"3414","XM_022478398.1","XM_022478398.1 PREDICTED: Crassostrea virginica uncharacterized LOC111131064 (LOC111131064), mRNA"," uncharacterized LOC111131064 (LOC111131064), mRNA","LOC111131064",81.1946619523176,6.07654325871855,0.641209300023803,9.4766923350815,2.62471079095396e-21,4.50325379990815e-19,87.6118505904502,135.411489893148,100.552903188681,131.846915640621,124.789876327451,124.563566838274,70.6898520451506,87.1392549914982,73.1731393572902,122.974587702964,119.804601982678,94.6200312689822,74.9500935730615,100.066911198157,126.610541995415,14.398111210305,15.8684891356161,0,81.5559988833547,85.8576615185191,56.629529614185,51.3481898452833,35.3056097060841,32.902680348453
"2659","XM_022470874.1","XM_022470874.1 PREDICTED: Crassostrea virginica uncharacterized LOC111126328 (LOC111126328), mRNA"," uncharacterized LOC111126328 (LOC111126328), mRNA","LOC111126328",591.937335924756,2.5003417328453,0.26790478239846,9.33294923091927,1.02965156978147e-20,1.70567108318282e-18,643.610133183692,663.991428511136,654.046811731779,854.325136305486,766.566383154345,840.177078338696,435.449488598128,441.871497752164,441.699677574915,598.013519232962,678.497349842495,780.308050075372,817.933629862541,672.37942085779,652.144775833526,399.147638552344,416.988631174802,534.238658663468,451.276527154562,582.38389680634,604.99214137821,384.608010213691,412.125097915251,479.721079480445
"3783","XM_022482504.1","XM_022482504.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133819 (LOC111133819), mRNA"," uncharacterized LOC111133819 (LOC111133819), mRNA","LOC111133819",1946.82653344809,-2.36951154388609,0.256332056534173,-9.24391422564896,2.37641095397662e-20,3.80542607430123e-18,1555.67196240735,1635.62825949881,1515.54060391588,1227.35543421554,1022.71402403701,1388.59117126425,1919.93638154629,2176.42296718923,2152.62071781992,1451.89351933177,1728.27034741349,1671.21094189371,1904.70998667193,1863.52677608497,1733.35861065151,2346.89212727972,2273.60186004189,1931.47822747562,2815.04122812379,2099.89220340474,2222.70903735676,2952.01750247786,2328.81233253593,2805.94058011607
"463","XM_022438784.1","XM_022438784.1 PREDICTED: Crassostrea virginica uncharacterized LOC111104701 (LOC111104701), mRNA"," uncharacterized LOC111104701 (LOC111104701), mRNA","LOC111104701",262.767414425014,-24.4971878299732,2.65976134398398,-9.21029545954659,3.25228476375579e-20,5.03999225970413e-18,0,0,9.96470211779719,0,0,23.4079186004811,641.863856569968,627.814317458432,665.210357793547,0,13.0480259585095,23.3477999235151,0,14.0444787646536,12.0581468567062,425.544175771237,646.200140911479,382.364792488235,649.729457770725,500.66395391522,381.305499402179,540.666234253277,395.151247095018,354.032840549355
"820","XM_022447377.1","XM_022447377.1 PREDICTED: Crassostrea virginica caveolin-1-like (LOC111110760), mRNA"," caveolin-1-like (LOC111110760), mRNA","LOC111110760",280.171452804237,-3.65355650582332,0.398282380919632,-9.17328177407014,4.58833138987167e-20,6.88823249904485e-18,193.19536284048,229.249276748925,163.05876192759,142.566177074818,110.715830125107,162.183436017619,298.782441310837,236.716873795802,211.536893778348,211.23860629622,218.257888760523,226.10500978562,185.74588407237,206.278281855849,209.007878849574,509.533157831349,442.554530337739,374.324411337781,313.990595700915,225.505665193219,199.147179143217,607.116832876585,438.604305194814,608.699586446381
"2839","XM_022472879.1","XM_022472879.1 PREDICTED: Crassostrea virginica uncharacterized LOC111127621 (LOC111127621), mRNA"," uncharacterized LOC111127621 (LOC111127621), mRNA","LOC111127621",292.954053276524,-5.4492114560973,0.609891334375057,-8.93472516982225,4.08191554165395e-19,5.94227947336532e-17,140.403606715465,93.8377868557778,109.611723295769,83.6102391867351,64.7406125307831,193.951325546843,247.885747838328,253.870270447672,211.536893778348,202.313031382296,223.002625472708,201.528378287183,189.004583792938,201.011602319104,150.726835708827,819.092548852907,750.22690302274,713.807171023597,300.397929220356,215.161368624722,235.956373392438,408.77186425853,357.129821257697,663.318035824813
"3514","XM_022479278.1","XM_022479278.1 PREDICTED: Crassostrea virginica fatty acid-binding protein-like (LOC111131653), mRNA"," fatty acid-binding protein-like (LOC111131653), mRNA","LOC111131653",157.801532351129,3.30567254932653,0.370347473888649,8.92586768479062,4.42218865145164e-19,6.24829243575696e-17,215.659939914954,285.076820827679,202.01168838807,219.744859401035,217.678581262923,289.254994134516,146.092360893311,166.731015456174,149.007120145754,146.776120806763,158.948679858207,172.036420489058,146.641487425555,140.444787646536,184.891585136161,59.1922349756983,43.1975537580661,76.8303087710004,168.549064358933,151.026729900046,142.517649529032,104.710034194303,90.9798403964475,109.236898756864
"1323","XM_022457968.1","XM_022457968.1 PREDICTED: Crassostrea virginica putative IQ motif and ankyrin repeat domain-containing protein (LOC111118468), mRNA"," putative IQ motif and ankyrin repeat domain-containing protein (LOC111118468), mRNA","LOC111118468",395.406200313466,4.55706005136194,0.518732949266443,8.78498282749577,1.56388426141758e-18,2.1465428548143e-16,315.627307896365,267.259519525949,310.71752967313,241.183382269428,334.024029868968,192.279331361095,297.839909950235,326.6006722516,295.353398860335,724.955029119893,800.674320181266,705.34932400514,1487.59642243924,656.579382247555,765.692325400842,140.781531834093,238.908919763998,194.755898977652,178.063930895324,209.989220340474,217.079863521043,180.222078084426,199.612485645937,208.602993409192
"1049","XM_022453127.1","XM_022453127.1 PREDICTED: Crassostrea virginica uncharacterized LOC111114700 (LOC111114700), transcript variant X1, mRNA"," uncharacterized LOC111114700 (LOC111114700), transcript variant X1, mRNA","LOC111114700",279.212088260417,-3.35277535005629,0.383460900369017,-8.74346079829732,2.26076347166342e-18,3.01686325496419e-16,204.427651377717,201.92941475294,189.329340238147,196.162484245802,170.765093921776,136.267526138515,284.644470901807,253.870270447672,252.779935961548,167.602462272588,215.88552040443,221.189683485932,226.479630579468,243.145038613065,208.003033278182,495.135046621044,500.738990501664,355.563521986723,324.864728885363,284.468155633647,344.496305152959,431.928891051501,291.950234108003,499.462687689517
"3726","XM_022481845.1","XM_022481845.1 PREDICTED: Crassostrea virginica neutral cholesterol ester hydrolase 1-like (LOC111133423), mRNA"," neutral cholesterol ester hydrolase 1-like (LOC111133423), mRNA","LOC111133423",146.940038196422,-3.6260218345721,0.417882101768654,-8.67714079934326,4.058425483349e-18,5.26937189784017e-16,93.2279948590688,100.96470737647,108.70584128506,91.1137221906729,59.1109940498454,60.1917906869513,112.161231911639,118.015368964864,102.442395100206,116.032473881022,134.038812119234,115.510168042654,89.614242315617,113.233610040019,123.596005281238,250.367156045859,248.606329791319,146.513612074931,207.967797152554,168.612034066489,183.102145752531,288.959421286202,222.696922761454,271.776139678222
"1823","XM_022462160.1","XM_022462160.1 PREDICTED: Crassostrea virginica paired amphipathic helix protein Sin3a-like (LOC111121057), mRNA"," paired amphipathic helix protein Sin3a-like (LOC111121057), mRNA","LOC111121057",86.2268105950691,-4.19240954631598,0.485859950050148,-8.62884365316232,6.19753401471223e-18,7.83498773859935e-16,47.1756118563963,33.2589624298959,39.8588084711887,49.3086025973053,45.9752175943242,63.5357790584486,83.8852910935787,74.1026735360772,99.781553669032,67.4376771274319,45.0749987657602,56.5262524464049,68.4326941319257,78.1224131283855,64.3101165690996,143.98111210305,146.342733139571,136.68647955771,115.537665084752,61.031349754128,67.955435537022,175.187941825084,126.285450102532,179.648634702554
"969","XM_022450959.1","XM_022450959.1 PREDICTED: Crassostrea virginica cathepsin L1-like (LOC111113029), mRNA"," cathepsin L1-like (LOC111113029), mRNA","LOC111113029",462.885793875596,4.49637072216413,0.522335755437986,8.60820013823073,7.42166016043633e-18,9.14196292582978e-16,644.733362037416,681.808729812866,624.152705378387,783.578010839787,957.035141759402,740.693424286651,377.955075601405,491.273280109549,558.776700546579,564.294680669246,572.926957996373,454.667682721083,477.399509063196,384.467606182392,461.224117269011,135.182266363419,182.487625059585,108.991833372815,322.146195589251,377.566824750114,665.396972966674,193.310832358714,227.449600991119,121.739917289276
"2978","XM_022474484.1","XM_022474484.1 PREDICTED: Crassostrea virginica tropomyosin-2-like (LOC111128702), mRNA"," tropomyosin-2-like (LOC111128702), mRNA","LOC111128702",2300.38095966217,0.933583878587933,0.109112125519158,8.556188179324,1.16660810895359e-17,1.40109633885326e-15,2439.65307028792,2304.37096835707,2339.89323366092,2777.36063760039,2475.15559211893,2606.63893558214,2091.47708917586,1910.20225115221,1978.33560407801,2523.95423954874,2430.49138081691,2446.6036656694,2437.50739098478,2474.4616023474,2577.42889062095,2116.52234791484,2019.70603387203,2143.20826443756,2195.2156366103,2277.81410438288,2133.9894409612,2018.68863999594,2177.40558321946,2313.05842849625
"2407","XM_022468543.1","XM_022468543.1 PREDICTED: Crassostrea virginica ganglioside GM2 activator-like (LOC111125083), mRNA"," ganglioside GM2 activator-like (LOC111125083), mRNA","LOC111125083",126.818665253366,4.04544551433963,0.474687828192637,8.52232830519916,1.5637736876172e-17,1.83228507202756e-15,171.854014619729,176.985192930518,177.552874098932,173.652035233988,202.666265313756,239.931165654931,100.850855584415,120.073776563088,150.337540861342,152.726504082713,155.390127324068,142.544462690934,154.788236726975,122.889189190719,114.552395138709,43.194333630915,39.6712228390403,50.9224139528724,126.4117982692,115.856121567158,107.596106266952,89.6076254162787,77.4007597402613,36.1929483832983
"2012","XM_022463568.1","XM_022463568.1 PREDICTED: Crassostrea virginica elastase-1-like (LOC111122041), mRNA"," elastase-1-like (LOC111122041), mRNA","LOC111122041",493.746702370524,2.06216717686144,0.24281844058806,8.49263001552625,2.0201261433874e-17,2.31063952210311e-15,580.709317375164,702.00167128816,624.152705378387,633.508350761032,784.393508343981,823.457136481209,450.52999036776,614.777736003011,635.941102050631,449.253937334215,463.798013616111,442.379366971865,467.623409901492,433.623281858679,452.180507126482,234.369254701076,247.724747061563,214.410164012094,536.910325982085,543.075569846054,529.48610189263,338.293956627749,335.403292207799,311.917409703335
