"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"746","XM_022445819.1","XM_022445819.1 PREDICTED: Crassostrea virginica epididymal secretory protein E1-like (LOC111109623), mRNA"," epididymal secretory protein E1-like (LOC111109623), mRNA","LOC111109623",218.955209520742,1.2685454599917,0.206344950219046,6.14769326142981,7.86178812298457e-10,2.78125873673892e-07,151.879215542251,151.436833199187,150.387695124973,224.849310049034,237.972196018182,231.346156061024,299.2947419953,297.849098911159,305.590287733898,213.719848673839,219.399198459372,143.737932480685
"626","XM_022442837.1","XM_022442837.1 PREDICTED: Crassostrea virginica cyclin-dependent kinase 17-like (LOC111107574), transcript variant X1, mRNA"," cyclin-dependent kinase 17-like (LOC111107574), transcript variant X1, mRNA","LOC111107574",50.5763084103749,23.8960475105148,3.90322179074846,6.12213417314742,9.23302218583255e-10,2.83084460217626e-07,0,0,129.280650195153,133.053032093236,60.4083266815385,114.077587299057,57.4864900783656,112.60961457715,0,0,0,0
"4799","XR_002638653.1","XR_002638653.1 PREDICTED: Crassostrea virginica uncharacterized LOC111127865 (LOC111127865), ncRNA"," uncharacterized LOC111127865 (LOC111127865), ncRNA","LOC111127865",2846.6701057126,-0.673453078020754,0.109825204478252,-6.13204483633913,8.67566433934593e-10,2.83084460217626e-07,3111.35421553697,3290.30937587324,3013.91012393733,2806.49070019919,2365.99279502692,2540.0212444769,2479.2189451257,2550.70771953449,2348.9016184292,3428.92662872304,3219.53227464006,3004.67562704817
"3603","XM_022479879.1","XM_022479879.1 PREDICTED: Crassostrea virginica helicase ARIP4-like (LOC111132146), mRNA"," helicase ARIP4-like (LOC111132146), mRNA","LOC111132146",77.6494765211204,23.3604359183337,3.8902588693386,6.0048538421057,1.91504336618992e-09,5.27521125194369e-07,117.163966275451,0,170.615279849385,132.0216132398,183.055535398601,156.358091682623,0,172.579231807584,0,0,0,0
"3967","XM_022484051.1","XM_022484051.1 PREDICTED: Crassostrea virginica clustered mitochondria protein homolog (LOC111134728), mRNA"," clustered mitochondria protein homolog (LOC111134728), mRNA","LOC111134728",69.1478797978924,23.0922940272841,3.84748344671209,6.00192160593123,1.94995849713074e-09,5.27521125194369e-07,88.9578262461756,0,156.543916562838,172.246948523802,136.376373871958,148.380638025346,0,127.268854344589,0,0,0,0
"3384","XM_022477954.1","XM_022477954.1 PREDICTED: Crassostrea virginica diacylglycerol kinase theta-like (LOC111130737), transcript variant X1, mRNA"," diacylglycerol kinase theta-like (LOC111130737), transcript variant X1, mRNA","LOC111130737",84.4109022799991,23.1440617116547,3.86629126524866,5.98611437262376,2.1491327152499e-09,5.49103408746351e-07,169.236840175651,0,175.012580876431,195.969582152828,145.529150641888,165.931036071355,0,161.251637441835,0,0,0,0
"4060","XM_022485025.1","XM_022485025.1 PREDICTED: Crassostrea virginica E3 ubiquitin-protein ligase Su(dx)-like (LOC111135190), transcript variant X1, mRNA"," E3 ubiquitin-protein ligase Su(dx)-like (LOC111135190), transcript variant X1, mRNA","LOC111135190",40.7582507269164,23.4290701893495,3.92776993160091,5.96498028075694,2.44663587292507e-09,5.92214651556967e-07,0,0,113.450366497787,63.9479689130281,49.4249945576224,105.302388276052,48.361650383387,108.611640095121,0,0,0,0
"4707","XR_002636360.1","XR_002636360.1 PREDICTED: Crassostrea virginica interferon alpha-inducible protein 27-like protein 2B (LOC111112744), transcript variant X3, misc_RNA"," interferon alpha-inducible protein 27-like protein 2B (LOC111112744), transcript variant X3, misc_RNA","LOC111112744",48.1363384641201,23.2999569049341,3.92607887014996,5.93466348373286,2.94448804009451e-09,6.77085024819732e-07,74.854756231538,0,64.2005949948717,72.1993197405156,60.4083266815385,174.706235094359,0,131.266828826618,0,0,0,0
"1834","XM_022462063.1","XM_022462063.1 PREDICTED: Crassostrea virginica dehydrogenase/reductase SDR family member 11-like (LOC111120983), transcript variant X1, mRNA"," dehydrogenase/reductase SDR family member 11-like (LOC111120983), transcript variant X1, mRNA","LOC111120983",26.0974106405142,7.58847588045505,1.29121885338723,5.87698658561898,4.17802049867791e-09,9.14986489210462e-07,21.6970307917501,45.889949454299,31.6605673947312,30.9425656030781,43.0180508186713,38.2917775549281,28.2870030544339,30.6511376955555,42.730845318723,0,0,0
"2497","XM_022469231.1","XM_022469231.1 PREDICTED: Crassostrea virginica inversin-like (LOC111125433), transcript variant X4, mRNA"," inversin-like (LOC111125433), transcript variant X4, mRNA","LOC111125433",48.6986187780784,23.2557593222631,3.96933822576033,5.85885051854166,4.66081986041549e-09,9.74323206275039e-07,0,0,0,171.215529670366,102.511099823217,41.4827590178388,0,51.3073391860386,69.9232014306377,0,147.943496208843,0
"2899","XM_022473269.1","XM_022473269.1 PREDICTED: Crassostrea virginica nucleobindin-2-like (LOC111127936), mRNA"," nucleobindin-2-like (LOC111127936), mRNA","LOC111127936",28.8288669602517,22.7445154617477,3.89138937132647,5.84483157335519,5.07081057987628e-09,1.01394164595004e-06,0,0,89.7049409517385,53.6337803786687,47.5944392036364,40.6850136521111,48.361650383387,65.9665789534782,0,0,0,0
"2090","XM_022464161.1","XM_022464161.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122391 (LOC111122391), mRNA"," uncharacterized LOC111122391 (LOC111122391), mRNA","LOC111122391",102.604432103456,-1.40316863194178,0.240505213123279,-5.83425454159507,5.40315839195234e-09,1.03538022685787e-06,103.060896260813,119.313868581177,106.414684854513,66.0108066199,81.4597132523776,85.3587541328605,69.3487816818379,85.2901222832849,76.3975719334745,150.544799065849,126.808711036151,161.24447553923
"2266","XM_022466306.1","XM_022466306.1 PREDICTED: Crassostrea virginica adenylate cyclase type 9-like (LOC111123748), mRNA"," adenylate cyclase type 9-like (LOC111123748), mRNA","LOC111123748",62.9145242388682,22.7554703465132,3.91643865488244,5.81024557046106,6.23812705372704e-09,1.14756585280363e-06,98.7214901024632,0,169.735819643976,95.9219533695422,100.680544469231,145.987401928163,0,143.927081353043,0,0,0,0
"2414","XM_022468297.1","XM_022468297.1 PREDICTED: Crassostrea virginica thioredoxin domain-containing protein 3 homolog (LOC111124944), transcript variant X16, mRNA"," thioredoxin domain-containing protein 3 homolog (LOC111124944), transcript variant X16, mRNA","LOC111124944",45.61094029276,-22.5493414637472,3.89821337900772,-5.78453236684726,7.27143221748556e-09,1.28620449108523e-06,0,0,87.0665603355109,132.0216132398,0,47.8647219436601,0,0,0,95.434649407815,62.3979371765188,122.545801409815
"732","XM_022445552.1","XM_022445552.1 PREDICTED: Crassostrea virginica transforming growth factor-beta-induced protein ig-h3-like (LOC111109444), mRNA"," transforming growth factor-beta-induced protein ig-h3-like (LOC111109444), mRNA","LOC111109444",1645.78990597548,-0.87405334993904,0.154529486035813,-5.65622375613462,1.54739710212304e-08,2.63573306394957e-06,2213.09714075851,1942.29211065321,1602.37649425556,1318.15329469113,1270.40541566629,1204.59550224878,1461.79931913558,1595.8581474099,1560.32329118367,1936.92013798115,1837.71989168263,1805.93812603938
"4469","XM_022488803.1","XM_022488803.1 PREDICTED: Crassostrea virginica NF-kappa-B inhibitor alpha-like (LOC111137365), mRNA"," NF-kappa-B inhibitor alpha-like (LOC111137365), mRNA","LOC111137365",115.207851029701,1.35242047025612,0.246061374768534,5.49627291779668,3.87902034113117e-08,6.37129091030794e-06,83.5335685482381,98.6633913267429,116.968207319424,138.210126360416,141.868039933916,173.110744362904,140.522531302672,139.262777790676,115.243794950495,75.2723995329245,81.5198856660971,78.3187452619119
"4485","XM_022488898.1","XM_022488898.1 PREDICTED: Crassostrea virginica uncharacterized LOC111137438 (LOC111137438), mRNA"," uncharacterized LOC111137438 (LOC111137438), mRNA","LOC111137438",314.495351843995,-1.19757486674677,0.220087994833757,-5.44134571107051,5.28795803606521e-08,8.38597207167721e-06,321.116055717902,279.928691671224,331.556497439269,249.603362531497,195.869422876504,278.413132638956,244.545703825428,289.853149947101,225.308093498721,405.933297481128,480.061548922572,471.755265577634
"1793","XM_022461856.1","XM_022461856.1 PREDICTED: Crassostrea virginica core histone macro-H2A.1-like (LOC111120856), transcript variant X1, mRNA"," core histone macro-H2A.1-like (LOC111120856), transcript variant X1, mRNA","LOC111120856",32.0757217454811,21.2956439829426,3.93029773744068,5.41832843351196,6.01588292684997e-08,9.222348526861e-06,43.3940615835003,49.3316956633714,78.2719582814189,0,0,97.3249346187755,66.6113297733443,49.9746810253622,0,0,0,0
"4322","XM_022487527.1","XM_022487527.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136582 (LOC111136582), mRNA"," uncharacterized LOC111136582 (LOC111136582), mRNA","LOC111136582",142.597316064101,1.05640570823227,0.197595191830906,5.3463128249411,8.97640148526695e-08,1.33169259454009e-05,134.521590908851,139.964345835612,139.834172660063,218.660796928419,187.631923783566,212.20026728356,129.572723668697,139.929106871014,126.897661855602,77.9606995162432,91.5840690816647,112.410434375921
"117","XM_022432560.1","XM_022432560.1 PREDICTED: Crassostrea virginica probable ubiquitin carboxyl-terminal hydrolase FAF-X (LOC111100561), transcript variant X1, mRNA"," probable ubiquitin carboxyl-terminal hydrolase FAF-X (LOC111100561), transcript variant X1, mRNA","LOC111100561",120.427848189142,23.9950086451269,4.571092917742,5.24929356653283,1.52683591295253e-07,2.19434948864646e-05,145.370106304726,0,258.561300390305,309.425656030781,251.701361173077,264.851461421586,0,215.224292949227,0,0,0,0
"634","XM_022443094.1","XM_022443094.1 PREDICTED: Crassostrea virginica cystatin-A1-like (LOC111107750), mRNA"," cystatin-A1-like (LOC111107750), mRNA","LOC111107750",255.527103364036,-1.71108838545166,0.334783578334994,-5.11102842607022,3.20409763443473e-07,4.46534697598949e-05,215.885456377914,258.130965680432,188.204483957569,119.644586998569,136.376373871958,139.605439002342,149.64737099765,287.854162706086,239.551708604962,498.679646905625,444.836906968085,387.908138297234
"3918","XM_022483544.1","XM_022483544.1 PREDICTED: Crassostrea virginica serine protease inhibitor dipetalogastin-like (LOC111134486), transcript variant X1, mRNA"," serine protease inhibitor dipetalogastin-like (LOC111134486), transcript variant X1, mRNA","LOC111134486",2197.21672381939,-1.53318333975578,0.301913231741941,-5.07822506125292,3.80977239485074e-07,5.15327742468192e-05,2132.81812682904,2522.79997125009,2068.49040312244,1218.10566590784,1311.59291113098,1821.25266995627,1270.17768554103,2014.31280986227,2036.83696019246,3739.42527679636,3122.91611385061,3107.87209139328
"3608","XM_022479919.1","XM_022479919.1 PREDICTED: Crassostrea virginica serine protease inhibitor dipetalogastin-like (LOC111132165), mRNA"," serine protease inhibitor dipetalogastin-like (LOC111132165), mRNA","LOC111132165",681.196644909157,-1.55156983861983,0.30982827769727,-5.00783805194132,5.50448181574675e-07,7.23288910589123e-05,651.995775292092,698.674480441703,578.684815159254,354.808085581962,370.687459182168,584.747353078381,417.917658030023,629.014651839226,600.821582663257,1197.6376425685,1053.72000360992,1035.6502314634
"3764","XM_022481845.1","XM_022481845.1 PREDICTED: Crassostrea virginica neutral cholesterol ester hydrolase 1-like (LOC111133423), mRNA"," neutral cholesterol ester hydrolase 1-like (LOC111133423), mRNA","LOC111133423",113.934705373147,-1.29862329581046,0.261015564020645,-4.97527149648345,6.51562536172627e-07,8.32371139960531e-05,90.0426777857631,97.5161425903854,105.535224649104,87.6706025420547,57.6624936505595,57.4376663323921,108.585592370246,114.608601818164,99.7053057436871,205.654948723883,164.046189673751,178.751018597775
"1599","XM_022460332.1","XM_022460332.1 PREDICTED: Crassostrea virginica uncharacterized LOC111119821 (LOC111119821), mRNA"," uncharacterized LOC111119821 (LOC111119821), mRNA","LOC111119821",440.488614292131,0.908811032244406,0.182984616211952,4.96659801822753,6.81376212847731e-07,8.4693221699641e-05,362.340414222227,309.757158816518,365.855445450228,430.101661882786,481.436058098322,427.59151603003,603.15190383809,570.377692769468,547.731744539995,459.699297147503,402.567336622702,325.253142087705
"224","XM_022433985.1","XM_022433985.1 PREDICTED: Crassostrea virginica kunitz-type serine protease inhibitor conotoxin Cal9.1b-like (LOC111101477), mRNA"," kunitz-type serine protease inhibitor conotoxin Cal9.1b-like (LOC111101477), mRNA","LOC111101477",394.561211973955,-1.5821906544832,0.329895417726103,-4.79603707559472,1.61835339492907e-06,0.000190841211878943,418.752694280778,448.574255915773,357.940303601545,257.854713358984,299.295800376713,260.862734592948,185.234245808067,353.820741659565,358.68012585716,568.575446471912,552.523669514658,672.619812249361
"1150","XM_022454378.1","XM_022454378.1 PREDICTED: Crassostrea virginica uncharacterized LOC111115588 (LOC111115588), mRNA"," uncharacterized LOC111115588 (LOC111115588), mRNA","LOC111115588",332.419948579248,-1.39695827469843,0.291163949689881,-4.79784079102629,1.60385179054854e-06,0.000190841211878943,295.079618767802,329.260387334595,292.860248401264,180.498299351289,175.733313982657,267.244697518769,229.033476343965,332.498211088743,313.359532337302,610.244096213352,495.157824045923,468.069677565309
"2","XM_022430391.1","XM_022430391.1 PREDICTED: Crassostrea virginica apolipoprotein D-like (LOC111099048), mRNA"," apolipoprotein D-like (LOC111099048), mRNA","LOC111099048",103.25267888188,1.32811060457865,0.277435108912506,4.78710358535588,1.69205512486163e-06,0.000194544037980966,137.776145527613,114.724873635748,105.535224649104,166.058435403186,180.309702367622,193.852123871823,71.1737496208336,61.9686044714492,81.577068335744,32.2595997998248,52.3337537609512,41.4628651386592
"4856","XR_002639955.1","XR_002639955.1 PREDICTED: Crassostrea virginica uncharacterized LOC111137965 (LOC111137965), ncRNA"," uncharacterized LOC111137965 (LOC111137965), ncRNA","LOC111137965",155.715445307725,0.937690397688872,0.198193401524733,4.73118878063081,2.23208821846345e-06,0.000250374968700327,138.860997067201,133.080853417467,126.642269578925,214.535121514675,165.665259535734,161.942309242717,174.284438174093,173.245560887922,196.820863286239,130.382549190958,127.815129377708,125.309992419059
"4816","XR_002638980.1","XR_002638980.1 PREDICTED: Crassostrea virginica uncharacterized LOC111130766 (LOC111130766), ncRNA"," uncharacterized LOC111130766 (LOC111130766), ncRNA","LOC111130766",123.856002222399,-2.32548179153241,0.495737706045237,-4.69095201590376,2.71936747202659e-06,0.000297770738186911,136.691293988026,129.639107208395,107.294145059923,60.8537123527203,53.0861052655944,66.2128653553965,50.1866183223827,104.613665613092,117.83354315163,301.089598131698,211.347851726918,147.423520493011
"2633","XM_022470526.1","XM_022470526.1 PREDICTED: Crassostrea virginica ankyrin repeat domain-containing protein 50-like (LOC111126116), mRNA"," ankyrin repeat domain-containing protein 50-like (LOC111126116), mRNA","LOC111126116",117.837957786263,-1.04586174601139,0.22971551994652,-4.5528562730758,5.29224307371023e-06,0.000566023858046357,81.363865469063,83.7491577540957,105.535224649104,96.9533722229781,84.2055462833567,93.3362077901372,98.5482687057696,99.9493620507245,81.577068335744,205.654948723883,173.103954747762,210.07851670254
"617","XM_022442655.1","XM_022442655.1 PREDICTED: Crassostrea virginica protein HEXIM1-like (LOC111107446), mRNA"," protein HEXIM1-like (LOC111107446), mRNA","LOC111107446",55.3279626953015,-1.31211969607782,0.288847524201285,-4.54260322883524,5.55637722702944e-06,0.0005728945468401,56.4122800585504,65.3931779723761,51.0086919137337,39.1939164305656,37.5263847567133,35.1007960920174,51.0991022918805,51.3073391860386,41.4359712181557,79.3048495079026,81.5198856660971,74.6331572495866
"4630","XM_022490304.1","XM_022490304.1 PREDICTED: Crassostrea virginica serine, glycine, tyrosine and glutamine-rich protein-like (LOC111138375), mRNA"," serine, glycine, tyrosine and glutamine-rich protein-like (LOC111138375), mRNA","LOC111138375",882.759105471406,-1.22735044661676,0.270297247354051,-4.54074341722431,5.60562178904208e-06,0.0005728945468401,917.784402491031,1032.52386272173,916.397534036388,758.092857275414,891.480457391189,789.767912070392,419.742625969019,607.692121268405,740.667985524533,1349.526591626,1041.64298351124,1127.78993177153
"1029","XM_022451779.1","XM_022451779.1 PREDICTED: Crassostrea virginica uncharacterized LOC111113480 (LOC111113480), mRNA"," uncharacterized LOC111113480 (LOC111113480), mRNA","LOC111113480",1447.44550994284,-1.21559157877004,0.268367060646682,-4.52958561993724,5.90994814463364e-06,0.000590866337329785,1054.47569647906,1232.14514284793,1119.55284148591,1008.72763866035,1170.64014887406,1311.49338125629,730.899659567791,1146.75234726198,1221.06627683502,2337.47683549564,2287.5888903585,2748.52726019157
"1553","XM_022459941.1","XM_022459941.1 PREDICTED: Crassostrea virginica chitinase-3-like protein 1 (LOC111119603), transcript variant X2, mRNA"," chitinase-3-like protein 1 (LOC111119603), transcript variant X2, mRNA","LOC111119603",365.38357434908,-1.0371539077483,0.23185034945172,-4.4733765129143,7.6994030190497e-06,0.000753394776268289,414.413288122428,413.009545088691,453.801465991148,316.645588004833,235.226362987203,244.907827278394,276.482642757854,353.154412579227,385.872481969075,440.881197264272,477.042293897902,373.165786247933
"939","XM_022449911.1","XM_022449911.1 PREDICTED: Crassostrea virginica uncharacterized LOC111112419 (LOC111112419), transcript variant X2, mRNA"," uncharacterized LOC111112419 (LOC111112419), transcript variant X2, mRNA","LOC111112419",2763.32402204841,-0.963931686915604,0.216421512841369,-4.4539550355243,8.43027628050322e-06,0.000807725846125715,3164.51194097676,3573.67981375354,2879.35271250972,2026.73804700162,2541.72610900958,2466.62867082995,2038.48918785823,2196.88697787492,2566.44046732452,3571.40652783894,2642.85456492804,3491.17324467511
"4672","XR_002634473.1","XR_002634473.1 PREDICTED: Crassostrea virginica uncharacterized LOC111102395 (LOC111102395), ncRNA"," uncharacterized LOC111102395 (LOC111102395), ncRNA","LOC111102395",514.91131038076,-1.57246014965213,0.36008433698427,-4.36692182398596,1.26009802954065e-05,0.00118269200772601,477.334677418503,602.305586587675,452.042545580329,217.629378074983,334.076352102448,319.098146291067,340.356520622704,487.086557727197,574.92410065191,985.261943886315,755.820174509123,632.999741116864
"587","XM_022442111.1","XM_022442111.1 PREDICTED: Crassostrea virginica uncharacterized LOC111107116 (LOC111107116), mRNA"," uncharacterized LOC111107116 (LOC111107116), mRNA","LOC111107116",737.593822627545,-0.901948895884342,0.207840759253711,-4.3396150934155,1.42732497152654e-05,0.00131285350881012,782.177960042593,689.496490550843,838.125575754969,509.520913597353,515.301332147063,519.332233088712,565.740061088678,821.583756056955,835.19379486595,979.885343919678,914.83427247509,879.934137942657
"4184","XM_022486340.1","XM_022486340.1 PREDICTED: Crassostrea virginica rootletin-like (LOC111135890), transcript variant X8, mRNA"," rootletin-like (LOC111135890), transcript variant X8, mRNA","LOC111135890",187.048359043788,10.0903386569457,2.34419714409521,4.30438996240665,1.67446492425558e-05,0.00150997336993165,136.691293988026,429.071027397696,230.418573817211,353.776666728526,144.613872964895,319.895891656795,0,233.881507198695,396.231474773614,0,0,0
"2626","XM_022470486.1","XM_022470486.1 PREDICTED: Crassostrea virginica prisilkin-39-like (LOC111126084), mRNA"," prisilkin-39-like (LOC111126084), mRNA","LOC111126084",552.236102275463,-1.14581038377979,0.267412213992687,-4.28480945829619,1.82895869808458e-05,0.00161757327932519,469.740716641391,660.815272141906,450.283625169511,403.284771693451,347.805517257343,366.962868234727,524.678282461274,458.434407272656,547.731744539995,967.787993994743,646.120575279436,783.187452619119
"2023","XM_022463437.1","XM_022463437.1 PREDICTED: Crassostrea virginica uncharacterized LOC111121938 (LOC111121938), mRNA"," uncharacterized LOC111121938 (LOC111121938), mRNA","LOC111121938",283.868077526349,0.660534359321366,0.155748517436875,4.24103144088727,2.22494963832989e-05,0.00193066856352437,233.243081011314,235.185990953282,247.128317719986,248.571943678061,250.786083496084,302.345493610786,357.693716043164,381.806563033768,361.269874058295,294.368848173401,252.611003730745,241.406014807305
"2469","XM_022468901.1","XM_022468901.1 PREDICTED: Crassostrea virginica thyroid hormone receptor beta-like (LOC111125289), mRNA"," thyroid hormone receptor beta-like (LOC111125289), mRNA","LOC111125289",44.0765615318891,8.99644126795843,2.15195840879527,4.18058324509855,2.90762340382356e-05,0.0024763259322564,47.7334677418503,0,81.7897991030557,103.141885343594,44.8486061726574,74.9880643784008,40.1492946579061,79.2931605602414,56.9744604249641,0,0,0
"4772","XR_002638219.1","XR_002638219.1 PREDICTED: Crassostrea virginica uncharacterized LOC111124559 (LOC111124559), ncRNA"," uncharacterized LOC111124559 (LOC111124559), ncRNA","LOC111124559",399.763498024462,-1.44555463471389,0.346190391670397,-4.17560587900482,2.97193981771352e-05,0.00248508204030263,425.261803518303,460.046743279348,370.252746477274,185.655393618469,237.972196018182,358.187669211723,259.145447337394,360.484032462946,402.70584527645,633.094646071561,551.517251173101,552.83820184879
"3153","XM_022475973.1","XM_022475973.1 PREDICTED: Crassostrea virginica mRNA decay activator protein ZFP36L1-like (LOC111129521), mRNA"," mRNA decay activator protein ZFP36L1-like (LOC111129521), mRNA","LOC111129521",529.401217599594,-0.575094907992263,0.138442397738249,-4.15403747253487,3.26659644467888e-05,0.00268269233019253,608.601713708592,519.703677569936,647.282711181172,462.0756463393,443.909673341609,496.995362848337,509.16605497981,495.082506691255,451.91106109801,579.328646405187,598.818913226269,539.938643805651
"3509","XM_022479033.1","XM_022479033.1 PREDICTED: Crassostrea virginica uncharacterized LOC111131485 (LOC111131485), mRNA"," uncharacterized LOC111131485 (LOC111131485), mRNA","LOC111131485",324.184430070967,-1.0247289207128,0.247107367930203,-4.14689747738417,3.37010875501164e-05,0.00271914564285939,303.758431084502,304.020915134731,302.534310660765,214.535121514675,235.226362987203,316.704910193884,225.383540465973,297.182769830821,291.346672627657,516.153596797197,400.554499939588,482.81202961461
