"Day","moduleColor","GO_term","GO_ID","ontology","pvalue","Gene_count","Gene_ratio","Transcript_ID","geneSymbol","Protein_name"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022475581.1","LOC111129296"," NADH-quinone oxidoreductase subunit B 2-like"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022459871.1","LOC111119577"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2-like"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022463297.1","LOC111121844"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7-like"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022437912.1","LOC111104128"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial-like"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022472113.1","LOC111127095"," succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022467991.1","LOC111124800"," uncharacterized"
"Day2_hightemp","brown","generation of precursor metabolites and energy","GO:0006091","BP",3.24690899236581e-13,17,0.0787037037037037,"XM_022467990.1","LOC111124799"," uncharacterized"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022473390.1","LOC111128024"," 30S ribosomal protein S12-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022481884.1","LOC111133452"," 39S ribosomal protein L10, mitochondrial-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022474388.1","LOC111128646"," 39S ribosomal protein L14, mitochondrial-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022483859.1","LOC111134635"," 39S ribosomal protein L16, mitochondrial-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022462052.1","LOC111120976"," 40S ribosomal protein S2"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022459436.1","LOC111119359"," 40S ribosomal protein S24-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022459437.1","LOC111119359"," 40S ribosomal protein S24-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022454936.1","LOC111115985"," 40S ribosomal protein S27-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022469477.1","LOC111125548"," 40S ribosomal protein S5"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022458054.1","LOC111118540"," 40S ribosomal protein SA-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022455477.1","LOC111116477"," 60S acidic ribosomal protein P0-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022453199.1","LOC111114718"," 60S acidic ribosomal protein P1-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022489606.1","LOC111137903"," 60S acidic ribosomal protein P2-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022474564.1","LOC111128745"," 60S ribosomal protein L17-like"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022485300.1","LOC111135336"," H/ACA ribonucleoprotein complex subunit 2-like protein"
"Day2_hightemp","brown","ribosome biogenesis","GO:0042254","BP",3.56883880525021e-07,16,0.0634920634920635,"XM_022478637.1","LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022462721.1","LOC111121432"," 28S ribosomal protein S7, mitochondrial-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022473390.1","LOC111128024"," 30S ribosomal protein S12-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022474388.1","LOC111128646"," 39S ribosomal protein L14, mitochondrial-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022483859.1","LOC111134635"," 39S ribosomal protein L16, mitochondrial-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022462052.1","LOC111120976"," 40S ribosomal protein S2"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022459437.1","LOC111119359"," 40S ribosomal protein S24-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022459436.1","LOC111119359"," 40S ribosomal protein S24-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022454936.1","LOC111115985"," 40S ribosomal protein S27-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022469477.1","LOC111125548"," 40S ribosomal protein S5"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022458054.1","LOC111118540"," 40S ribosomal protein SA-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022453199.1","LOC111114718"," 60S acidic ribosomal protein P1-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022489606.1","LOC111137903"," 60S acidic ribosomal protein P2-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022474564.1","LOC111128745"," 60S ribosomal protein L17-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022482888.1","LOC111134087"," cytoplasmic polyadenylation element-binding protein 2-like"
"Day2_hightemp","brown","translation","GO:0006412","BP",7.67932889568484e-07,15,0.0543478260869565,"XM_022478637.1","LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022435122.1","LOC111102414"," ATP synthase F(0) complex subunit B1, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022452973.1","LOC111114597"," ATP synthase subunit beta, mitochondrial"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022458975.1","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022456845.1","LOC111117675"," ATP synthase subunit delta, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022465241.1","LOC111123124"," ATP synthase subunit g, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022440672.1","LOC111106127"," ATP synthase subunit gamma, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022443860.1","LOC111108193"," ATP synthase subunit gamma, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022461072.1","LOC111120350"," atrial natriuretic peptide receptor 1-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022437260.1","LOC111103789"," DNA-directed RNA polymerases I, II, and III subunit RPABC2-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022488123.1","LOC111136940"," fructose-bisphosphate aldolase-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022430529.1","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022436380.1","LOC111103250"," isocitrate dehydrogenase [NADP], mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022487600.1","LOC111136621"," malate dehydrogenase, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022471194.1","LOC111126505"," microsomal glutathione S-transferase 2-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022475581.1","LOC111129296"," NADH-quinone oxidoreductase subunit B 2-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022459871.1","LOC111119577"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022463297.1","LOC111121844"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022437912.1","LOC111104128"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022472113.1","LOC111127095"," succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022458018.1","LOC111118503"," thioredoxin-like"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022469866.1","LOC111125764"," thioredoxin domain-containing protein 3 homolog"
"Day2_hightemp","brown","small molecule metabolic process","GO:0044281","BP",2.20538890999204e-06,21,0.0199809705042816,"XM_022469866.1","LOC111125764"," thioredoxin domain-containing protein 3 homolog"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022488849.1","LOC111137401"," apolipoprotein D-like"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022474881.1","LOC111128921"," epididymal secretory protein E1-like"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022476779.1","LOC111130084"," epididymal secretory protein E1-like"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022488584.1","LOC111137219"," ferritin, lower subunit-like"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022439876.1","LOC111105529"," IST1 homolog"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022480828.1","LOC111132900"," phosphatidylinositol transfer protein alpha isoform-like"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022489817.1","LOC111138040"," soma ferritin-like"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022438883.1","LOC111104768"," uncharacterized"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022460500.1","LOC111119923"," uncharacterized"
"Day2_hightemp","brown","transport","GO:0006810","BP",0.00014364333475629,10,0.0223214285714286,"XM_022481588.1","LOC111133323"," yolk ferritin-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022435122.1","LOC111102414"," ATP synthase F(0) complex subunit B1, mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022452973.1","LOC111114597"," ATP synthase subunit beta, mitochondrial"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022458975.1","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022456845.1","LOC111117675"," ATP synthase subunit delta, mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022465241.1","LOC111123124"," ATP synthase subunit g, mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022440672.1","LOC111106127"," ATP synthase subunit gamma, mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022443860.1","LOC111108193"," ATP synthase subunit gamma, mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022461072.1","LOC111120350"," atrial natriuretic peptide receptor 1-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022459991.1","LOC111119625"," DNA-binding protein RFX2-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022437260.1","LOC111103789"," DNA-directed RNA polymerases I, II, and III subunit RPABC2-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022435628.1","LOC111102760"," ganglioside GM2 activator-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022468543.1","LOC111125083"," ganglioside GM2 activator-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022461355.1","LOC111120554"," glutathione peroxidase-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022439855.1","LOC111105513"," glutathione S-transferase P 1-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022485161.1","LOC111135254"," heat shock factor protein-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022442803.1","LOC111107548"," high mobility group protein HMGI-C-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022467835.1","LOC111124710"," histone H4"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022467834.1","LOC111124709"," histone H4"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022436380.1","LOC111103250"," isocitrate dehydrogenase [NADP], mitochondrial-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022479266.1","LOC111131641"," mediator of RNA polymerase II transcription subunit 17-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022460449.1","LOC111119882"," protein atonal homolog 8-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022476749.1","LOC111130067"," putative transcription factor p65 homolog"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022469866.1","LOC111125764"," thioredoxin domain-containing protein 3 homolog"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022469866.1","LOC111125764"," thioredoxin domain-containing protein 3 homolog"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022482167.1","LOC111133642"," transcription and mRNA export factor ENY2"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022484673.1","LOC111135003"," transcription factor CP2-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022474619.1","LOC111128773"," transcription factor kayak-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022478156.1","LOC111130888"," transcriptional adapter 2-beta-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022462716.1","LOC111121429"," transcriptional regulator Myc-A-like"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022471169.1","LOC111126484"," uncharacterized"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022470874.1","LOC111126328"," uncharacterized"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022458937.1","LOC111119100"," uncharacterized"
"Day2_hightemp","brown","cellular nitrogen compound metabolic process","GO:0034641","BP",0.00059633115330019,32,0.0119536794919686,"XM_022474672.1","LOC111128804"," uncharacterized"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022462751.1","LOC111121456"," histone chaperone asf1b-B-like"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022479377.1","LOC111131719"," histone H1-delta-like"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022467836.1","LOC111124711"," histone H1.0-like"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022458383.1","LOC111118771"," histone H3-like centromeric protein hH3v"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022486611.1","LOC111136035"," inhibitor of growth protein 5-like"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022478156.1","LOC111130888"," transcriptional adapter 2-beta-like"
"Day2_hightemp","brown","chromosome organization","GO:0051276","BP",0.00252916756406873,7,0.0193905817174515,"XM_022478721.1","LOC111131277"," uncharacterized"
"Day2_hightemp","brown","homeostatic process","GO:0042592","BP",0.00349300924173134,6,0.0239043824701195,"XM_022488584.1","LOC111137219"," ferritin, lower subunit-like"
"Day2_hightemp","brown","homeostatic process","GO:0042592","BP",0.00349300924173134,6,0.0239043824701195,"XM_022472722.1","LOC111127513"," peroxiredoxin-6-like"
"Day2_hightemp","brown","homeostatic process","GO:0042592","BP",0.00349300924173134,6,0.0239043824701195,"XM_022489817.1","LOC111138040"," soma ferritin-like"
"Day2_hightemp","brown","homeostatic process","GO:0042592","BP",0.00349300924173134,6,0.0239043824701195,"XM_022458018.1","LOC111118503"," thioredoxin-like"
"Day2_hightemp","brown","homeostatic process","GO:0042592","BP",0.00349300924173134,6,0.0239043824701195,"XM_022469866.1","LOC111125764"," thioredoxin domain-containing protein 3 homolog"
"Day2_hightemp","brown","homeostatic process","GO:0042592","BP",0.00349300924173134,6,0.0239043824701195,"XM_022481588.1","LOC111133323"," yolk ferritin-like"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022488655.1","LOC111137264"," chondroitin proteoglycan-2-like"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022479856.1","LOC111132129"," chondroitin proteoglycan 2-like"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022459765.1","LOC111119533"," disabled homolog 1-like"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022489448.1","LOC111137797"," dynein light chain roadblock-type 2"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022473519.1","LOC111128085"," kinesin light chain-like"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022480261.1","LOC111132450"," troponin T-like"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022440334.1","LOC111105878"," uncharacterized"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022466108.1","LOC111123645"," uncharacterized"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022465341.1","LOC111123179"," uncharacterized"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022472614.1","LOC111127438"," uncharacterized"
"Day2_hightemp","brown","biological_process","GO:0008150","BP",0.00742658840267822,11,0.0123042505592841,"XM_022441055.1","LOC111106396"," uncharacterized"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022435122.1","LOC111102414"," ATP synthase F(0) complex subunit B1, mitochondrial-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022452973.1","LOC111114597"," ATP synthase subunit beta, mitochondrial"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022458975.1","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022456845.1","LOC111117675"," ATP synthase subunit delta, mitochondrial-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022465241.1","LOC111123124"," ATP synthase subunit g, mitochondrial-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022443860.1","LOC111108193"," ATP synthase subunit gamma, mitochondrial-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022440672.1","LOC111106127"," ATP synthase subunit gamma, mitochondrial-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022461072.1","LOC111120350"," atrial natriuretic peptide receptor 1-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022459991.1","LOC111119625"," DNA-binding protein RFX2-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022437260.1","LOC111103789"," DNA-directed RNA polymerases I, II, and III subunit RPABC2-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022483269.1","LOC111134331"," fatty acid 2-hydroxylase-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022488123.1","LOC111136940"," fructose-bisphosphate aldolase-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022485161.1","LOC111135254"," heat shock factor protein-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022442803.1","LOC111107548"," high mobility group protein HMGI-C-like"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022467835.1","LOC111124710"," histone H4"
"Day2_hightemp","brown","biosynthetic process","GO:0009058","BP",0.00867434026960213,32,0.0105890138980807,"XM_022467834.1","LOC111124709"," histone H4"
