"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"11","crg:105318855","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105318855","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B"
"12","crg:105319097","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105319097","ATP synthase subunit beta, mitochondrial"
"13","crg:105319209","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105319209","spliceosome RNA helicase DDX39B"
"14","crg:105319620","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105319620","splicing factor 3B subunit 2"
"15","crg:105319696","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105319696","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2"
"16","crg:105319941","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105319941","succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial isoform X1"
"17","crg:105319941","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105319941","succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial isoform X1"
"18","crg:105320833","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105320833","splicing factor 3B subunit 6"
"19","crg:105320915","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105320915","splicing factor 3B subunit 5"
"20","crg:105321030","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105321030","acyl carrier protein, mitochondrial"
"21","crg:105321607","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105321607","peptidyl-prolyl cis-trans isomerase E isoform X1"
"22","crg:105321821","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105321821","pre-mRNA-splicing factor SPF27"
"23","crg:105322216","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105322216","LOW QUALITY PROTEIN: U1 small nuclear ribonucleoprotein A-like"
"24","crg:105322652","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105322652","transcription elongation regulator 1 isoform X1"
"25","crg:105322856","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105322856","peptidyl-prolyl cis-trans isomerase H"
"26","crg:105323611","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105323611","U6 snRNA-associated Sm-like protein LSm3"
"27","crg:105324065","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105324065","U2 small nuclear ribonucleoprotein A'"
"28","crg:105324755","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105324755","ATP synthase F(0) complex subunit B1, mitochondrial"
"29","crg:105326107","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105326107","Pepck; uncharacterized protein LOC105326107"
"30","crg:105326107","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105326107","Pepck; uncharacterized protein LOC105326107"
"31","crg:105326107","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105326107","Pepck; uncharacterized protein LOC105326107"
"32","crg:105326153","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105326153","transitional endoplasmic reticulum ATPase"
"33","crg:105326324","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105326324","succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial"
"34","crg:105326324","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105326324","succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial"
"35","crg:105326432","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105326432","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
"36","crg:105326740","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105326740","ATP-dependent RNA helicase DHX8"
"37","crg:105326796","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105326796","26S proteasome regulatory subunit 4"
"38","crg:105326861","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105326861","proteasomal ubiquitin receptor ADRM1-B"
"39","crg:105327391","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105327391","26S proteasome non-ATPase regulatory subunit 4"
"40","crg:105327683","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105327683","alpha-aminoadipic semialdehyde dehydrogenase"
"41","crg:105327683","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105327683","alpha-aminoadipic semialdehyde dehydrogenase"
"42","crg:105328191","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105328191","small nuclear ribonucleoprotein F"
"43","crg:105328488","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105328488","LOW QUALITY PROTEIN: neutral alpha-glucosidase AB"
"44","crg:105328588","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105328588","translocon-associated protein subunit alpha"
"45","crg:105328869","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105328869","citrate synthase, mitochondrial"
"46","crg:105328869","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105328869","citrate synthase, mitochondrial"
"47","crg:105329525","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105329525","ATP synthase lipid-binding protein, mitochondrial"
"48","crg:105330153","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105330153","THO complex subunit 2"
"49","crg:105330603","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105330603","cytochrome c oxidase subunit NDUFA4"
"50","crg:105330845","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105330845","hexokinase-2 isoform X1"
"51","crg:105330845","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105330845","hexokinase-2 isoform X1"
"52","crg:105330868","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105330868","pyruvate kinase PKM"
"53","crg:105330868","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105330868","pyruvate kinase PKM"
"54","crg:105330868","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105330868","pyruvate kinase PKM"
"55","crg:105331507","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105331507","protein BUD31 homolog"
"56","crg:105331916","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105331916","serine--pyruvate aminotransferase"
"57","crg:105332067","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105332067","ATP synthase subunit alpha, mitochondrial"
"58","crg:105332292","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105332292","cytochrome c1, heme protein, mitochondrial"
"59","crg:105332358","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105332358","prolactin regulatory element-binding protein"
"60","crg:105332852","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105332852","26S proteasome non-ATPase regulatory subunit 7"
"61","crg:105333050","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105333050","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"62","crg:105333137","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105333137","malate dehydrogenase, mitochondrial"
"63","crg:105333137","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105333137","malate dehydrogenase, mitochondrial"
"64","crg:105333137","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105333137","malate dehydrogenase, mitochondrial"
"65","crg:105333395","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105333395","V-type proton ATPase subunit E"
"66","crg:105333576","crg00190","Oxidative phosphorylation","105333395/105346116/105341417/105333576/105332292/105332067/105326432/105344651/105319097/105330603/105341248/105321030/105329525/105347858/105345750/105347217/105324755/105345448/105319696",19,"105333576","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"
"67","crg:105334234","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105334234","heat shock protein 70 B2"
"68","crg:105334234","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105334234","heat shock protein 70 B2"
"69","crg:105334244","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105334244","26S proteasome regulatory subunit 8"
"70","crg:105334510","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105334510","heat shock protein 68"
"71","crg:105334510","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105334510","heat shock protein 68"
"72","crg:105334527","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105334527","cell division cycle 5-like protein"
"73","crg:105334865","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105334865","endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase isoform X1"
"74","crg:105335180","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105335180","transaldolase isoform X1"
"75","crg:105335780","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105335780","splicing factor U2AF 50 kDa subunit"
"76","crg:105336187","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105336187","probable ATP-dependent RNA helicase DDX23"
"77","crg:105336766","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105336766","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"78","crg:105336785","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105336785","UBX domain-containing protein 1"
"79","crg:105337188","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105337188","U4/U6.U5 tri-snRNP-associated protein 2 isoform X1"
"80","crg:105337599","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105337599","UBX domain-containing protein 4-like isoform X1"
"81","crg:105338126","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105338126","fructose-bisphosphate aldolase isoform X2"
"82","crg:105338126","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105338126","fructose-bisphosphate aldolase isoform X2"
"83","crg:105338756","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105338756","pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
"84","crg:105338756","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105338756","pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
"85","crg:105338756","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105338756","pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
"86","crg:105338756","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105338756","pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
"87","crg:105338772","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105338772","pre-mRNA-splicing factor 38A"
"88","crg:105338798","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105338798","aconitate hydratase, mitochondrial"
"89","crg:105338798","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105338798","aconitate hydratase, mitochondrial"
"90","crg:105339502","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105339502","dihydrolipoyl dehydrogenase, mitochondrial"
"91","crg:105339502","crg00620","Pyruvate metabolism","105333137/105327683/105343888/105326107/105339502/105338756/105317497/105330868",8,"105339502","dihydrolipoyl dehydrogenase, mitochondrial"
"92","crg:105339502","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105333137/105343888/105326107/105339502/105341248/105328869/105326324/105338756/105317497",11,"105339502","dihydrolipoyl dehydrogenase, mitochondrial"
"93","crg:105339502","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105339502","dihydrolipoyl dehydrogenase, mitochondrial"
"94","crg:105339979","crg03050","Proteasome","105327391/105346293/105326796/105343419/105348466/105334244/105318528/105339979/105343011/105326861/105332852/105341026",12,"105339979","26S proteasome non-ATPase regulatory subunit 2"
"95","crg:105340512","crg00010","Glycolysis / Gluconeogenesis","105330845/105327683/105326107/105338126/105339502/105347640/105340512/105347662/105338756/105317497/105330868",11,"105340512","glyceraldehyde-3-phosphate dehydrogenase"
"96","crg:105340512","crg01200","Carbon metabolism","105319941/105330845/105338798/105333137/105335180/105343888/105331916/105318268/105338126/105339502/105341248/105347640/105328869/105336766/105340512/105326324/105347662/105338756/105317497/105330868",20,"105340512","glyceraldehyde-3-phosphate dehydrogenase"
"97","crg:105340656","crg04141","Protein processing in endoplasmic reticulum","105334865/105332358/105317402/105326153/105346081/105328588/105337599/105346120/105333050/105318855/105348304/105348305/105334510/105334234/105345701/105340656/105344505/105328488/105336785",19,"105340656","protein OS-9 isoform X1"
"98","crg:105340745","crg03040","Spliceosome","105337188/105324065/105326740/105334527/105321607/105335780/105347185/105348805/105319209/105317795/105320915/105321821/105328191/105348304/105348305/105334510/105334234/105320833/105318287/105319620/105322652/105330153/105343163/105331507/105345480/105340745/105346162/105343416/105317098/105322216/105340762/105338772/105322856/105341528/105336187/105323611",36,"105340745","WW domain-binding protein 11"
